genes	logFC	logCPM	LR	PValue	FDR
TAF13	0.330022126818623	9.59706201408164	563.330583388328	1.5852907339111e-124	4.78989960217196e-124
PCOLCE	0.329971554611849	9.56388310116775	562.76590475408	2.10350882253582e-124	6.34794634479108e-124
SMARCA5	0.329923566362585	9.76509588995621	787.870406390794	2.34033595458181e-173	8.7003161690466e-173
HERPUD2	0.329920202876838	9.6104701650856	570.207829817031	5.0595061457667e-126	1.53831308181951e-125
ARHGAP33	0.329918978690528	9.54036106447342	661.716823531184	6.32364671166347e-146	2.09535458986806e-145
MRPL22	0.329903925895771	9.70768144912181	691.734912135915	1.87506787388031e-152	6.38468813875045e-152
ING3	0.32982785857729	9.63150449785634	588.362673672251	5.68920008517667e-130	1.76051205629227e-129
PCDHB5	0.329745382591148	9.52373345387316	898.495013353644	2.08442871458885e-197	8.43632567845829e-197
LAGE3	0.329743042054322	9.77970800884551	812.949559666129	8.25318840443985e-179	3.11780135994142e-178
MPHOSPH10	0.329676471296054	9.6570969282588	617.740099168528	2.31888275220251e-136	7.37346761706431e-136
PTTG1	0.329656485011843	9.68660006412929	561.913270143952	3.22418293439562e-124	9.72103643959961e-124
RP13-942N8.1	0.329640343807714	9.52456503318355	875.818446574121	1.77287985062924e-192	7.02638164442673e-192
CHURC1	0.32958610501791	9.79638610067821	842.410740014777	3.24710367418868e-185	1.25191363102752e-184
PPP1R1B	0.329541175123639	9.51677629453799	1209.42678670274	5.45258007809704e-265	2.73358952740768e-264
STRN3	0.329513570623289	9.58944934407787	559.74901538514	9.5327156251496e-124	2.86718199315001e-123
USP47	0.329480694383824	9.65789484693394	618.01175945549	2.02392000162026e-136	6.43865430231749e-136
HTATSF1	0.329389422945218	9.66854014891677	631.805375734577	2.02380915585078e-139	6.52087079956596e-139
NCAM2	0.329323889763373	9.55281976462148	599.373476800327	2.29125239117472e-132	7.16395360113985e-132
CCDC90B	0.32924611327695	9.74935226393944	757.273837633649	1.05151986526588e-166	3.80086801781047e-166
ORAI1	0.329169522354888	9.58681082257439	558.420743367708	1.85422020904286e-123	5.56686775209238e-123
HLTF	0.329151052469351	9.62055251065951	575.419744628132	3.71865813055734e-127	1.13673073425692e-126
AFAP1L1	0.329096519756744	9.52483317775076	866.24261299651	2.14006501274991e-190	8.38783775139421e-190
FAM219B	0.329066394319292	9.58960536427235	558.211019196417	2.05960346704403e-123	6.18161343019656e-123
OAF	0.328856693162881	9.5347172069458	705.693932520815	1.72793824402092e-155	5.94489829560186e-155
UBA1	0.328752576293249	9.69797798967167	671.811359857951	4.03356529740151e-148	1.35028173423554e-147
PPP2R5B	0.328722541947561	9.57370831301869	561.148233607753	4.72977027665507e-124	1.42431316114474e-123
SCRN3	0.328695454890541	9.56232414726148	574.409657463242	6.16742806330894e-127	1.88266859736321e-126
EEA1	0.32863305636927	9.70915289139425	688.540029631098	9.28494365128332e-152	3.1518310516619e-151
PRRT1	0.328623882861302	9.52483736226051	863.662437435691	7.78666047153579e-190	3.04471310163598e-189
EFTUD2	0.328608572336011	9.63371960338453	586.198509050562	1.68186481025519e-129	5.18993357492927e-129
EDA2R	0.32860208810195	9.52160812829647	958.753813181116	1.65916440608043e-210	7.04860769089989e-210
RINT1	0.328601097210952	9.55808880335108	582.503841365149	1.07015399358484e-128	3.29359845940021e-128
ESRRG	0.328571483854171	9.52082514190383	987.674717582584	8.5773791082326e-217	3.72036321110578e-216
PERP	0.328556083537287	9.54121847365078	650.410876571681	1.81866896360607e-143	5.95954128935996e-143
CHST3	0.328550564143219	9.53147993207946	742.569667435793	1.65589983705079e-163	5.88896254538328e-163
FUNDC1	0.328537177221764	9.63587466494897	588.23138160535	6.07588039377344e-130	1.87987644669704e-129
RP11-25K19.1	0.328534559836284	9.52390154784041	887.337478950824	5.55293049395153e-195	2.22700675780865e-194
ZBTB8OS	0.328495675789304	9.69541999418665	666.863121046685	4.80602535045169e-147	1.60130923545015e-146
POT1	0.32835978280302	9.55853898031967	580.626838521755	2.73987480701567e-128	8.41420937175416e-128
AC011043.1	0.328321603605308	9.53015431622183	760.242883594547	2.37820814937835e-167	8.61205534553211e-167
FBXW7	0.328305808000777	9.5952964213569	556.757437403452	4.26568779021728e-123	1.27777499638141e-122
ADGRA1	0.328140537537719	9.52488731918479	859.913089039317	5.0869146852173e-189	1.98281780581683e-188
BRF1	0.328024104514921	9.54927010691129	607.094984242234	4.79290115507666e-134	1.50903398042452e-133
C6orf52	0.327958505048808	9.52488893699428	858.922978082101	8.35033515309111e-189	3.25230479039545e-188
SECISBP2	0.327935054838753	9.65406481394957	607.212835479542	4.51819936294889e-134	1.42277044194526e-133
BCL2L12	0.327922595410221	9.57037017607691	561.117617642842	4.80286108920124e-124	1.44610417018304e-123
CDH5	0.327833937604499	9.52418737261137	871.175543020345	1.81144261206482e-191	7.13363352465527e-191
RBFA	0.32782682960326	9.6063538285067	560.157996189148	7.76693275479023e-124	2.3364365158696e-123
RPUSD1	0.327740229018616	9.57358360979305	557.819505793195	2.50582929794109e-123	7.51521606309078e-123
RPS2P46	0.327639445910657	9.51917203594176	550.19834740643	1.13983376663271e-121	3.39385247526644e-121
MTERF3	0.327591523521753	9.57391649723902	557.069668330252	3.64810787774879e-123	1.09311058510806e-122
PPFIBP1	0.327564246056237	9.58644553208249	552.866461140969	2.99516861325741e-122	8.94763796446915e-122
DHFR	0.327562175564378	9.61181969881673	562.813679489424	2.05377005530497e-124	6.1997305030712e-124
SNRNP40	0.327486518304653	9.66587068578229	620.722926908944	5.20622976824253e-137	1.65943870949217e-136
FTH1P3	0.327453952682571	9.51636570666183	720.056086814266	1.3015571924562e-158	4.53613821876571e-158
PUS7L	0.327434453220449	9.62810422632486	576.224258962291	2.48534018358057e-127	7.60546283745101e-127
SIRT2	0.327343271659304	9.76034160916323	766.972581145659	8.18475812601591e-169	2.97802161842647e-168
NECAB1	0.327263499842923	9.52956813760067	764.256334580139	3.18859744244666e-168	1.15804724680112e-167
SIX5	0.327036487628645	9.51690784186365	1181.86936055174	5.31640215654311e-259	2.61706225206021e-258
MGRN1	0.326900787642216	9.60205626224676	554.580618847853	1.26919059214887e-122	3.79380946882091e-122
KIAA0319L	0.326719462793979	9.60747909045268	556.963504296778	3.84735391861225e-123	1.15263819738288e-122
PXN-AS1	0.326712605685225	9.53667719689338	677.727568652124	2.08498230087882e-149	7.00926976758856e-149
NPHP3	0.326710001280739	9.57179542864047	555.626768030525	7.51537508773476e-123	2.24917317161278e-122
NAPB	0.326669806547444	9.53965416641486	653.640900204107	3.60819913374632e-144	1.1864734328462e-143
PSMD1	0.326665732143781	9.72055604359367	697.928462544413	8.43673745938077e-154	2.88412616420581e-153
FLNC	0.326540158866529	9.53012906698392	752.38512816386	1.21559786392086e-165	4.36691156617218e-165
CLDND2	0.326516057597725	9.52889009004935	771.604495699474	8.05182460350196e-170	2.94260016074953e-169
CEP85L	0.326427673778205	9.5881714918045	548.974455786549	2.10420493743669e-121	6.25775540878686e-121
TTC1	0.326382216516442	9.746594401568	739.098306728905	9.41554001943382e-163	3.33892510819586e-162
KDELR3	0.326351509109996	9.52821052115849	782.348332767298	3.7145371273343e-172	1.37011954847298e-171
NUDT6	0.326348772289151	9.5513948873192	593.093513590247	5.32144012674576e-131	1.65418862389428e-130
VCL	0.326328009392745	9.5703294408526	555.606219049427	7.59312969131774e-123	2.27175818681451e-122
SGSM3	0.326326855507896	9.57884719334804	550.076078443068	1.21182518472899e-121	3.60712451507213e-121
DNAJC24	0.326310296524981	9.56800863496028	557.95751987616	2.33845263044336e-123	7.01535789133009e-123
PHF20L1	0.32618433085607	9.70836190050569	676.766601707015	3.37350149687694e-149	1.13371584337984e-148
AC018647.3	0.326096818961457	9.52050752025285	985.418322184487	2.65350732641487e-216	1.14842593577589e-215
HDGF	0.326046668164653	9.70053294767665	664.272455534127	1.75867112291911e-146	5.84496055721675e-146
DPH2	0.32604404771489	9.55872802789134	571.926810727404	2.1388720021626e-126	6.51809173943242e-126
TYW1	0.326020484495816	9.56604964473654	559.344093515669	1.16761828794325e-123	3.51028291110233e-123
RP11-345J4.5	0.326000113078369	9.55938674897241	570.382200183856	4.63636822498387e-126	1.41030860581578e-125
CARF	0.325973815100308	9.54284258915327	630.158870512765	4.61602839738958e-139	1.4841881035378e-138
CDKN1B	0.325843751704048	9.65678895678901	602.644099407669	4.4533667473153e-133	1.39703529636027e-132
GANAB	0.325806010961359	9.67515153473839	626.671111410135	2.64744607115666e-138	8.48893531830651e-138
DECR2	0.325790380593819	9.54883959164773	600.445102306519	1.33963288135294e-132	4.19253128809417e-132
BAP1	0.325778203953934	9.57326966624528	551.25082649487	6.72798625850898e-122	2.00566343134404e-121
PNPLA3	0.325669358043583	9.5129771088512	1596.65356759533	0	0
NDUFAF5	0.325606433846609	9.57190580131486	551.713853806155	5.33529367935577e-122	1.59168659173085e-121
PCDHB7	0.325580066066941	9.52725300534467	796.068006033518	3.86322506119644e-175	1.44456087065989e-174
GINS1	0.325575058840733	9.53718778631137	668.557226502489	2.05762593968833e-147	6.87075364248553e-147
SLITRK3	0.325560407148841	9.52568420829242	828.13724145076	4.11764540257645e-182	1.57197587902168e-181
UBR7	0.325557042794473	9.57450128663429	549.644132715795	1.5045470145554e-121	4.47777015218108e-121
B3GAT2	0.325538834618208	9.55763725285187	572.552000262316	1.563832357065e-126	4.77008523482805e-126
ARIH2	0.325525920300275	9.66549784157325	612.595900294371	3.04885928160013e-135	9.65593729395234e-135
FKBP1B	0.325500085000531	9.55336835125694	583.670382787546	5.96625857144555e-129	1.83822260363321e-128
PRKAR2A	0.325411411704356	9.67371631817347	623.14461232214	1.54816838196412e-137	4.948155562838e-137
TMEM100	0.32538857780751	9.59137125618165	541.339420126758	9.63929226698138e-120	2.83942821185881e-119
PALMD	0.325278470905117	9.51829749947776	1083.81786831353	1.08643143206784e-237	5.03231996818729e-237
EMC7	0.325221775763396	9.82308862547799	867.901062171834	9.33007036116317e-191	3.6626431275389e-190
HMGXB3	0.32514837586414	9.58623214224833	544.561303100287	1.91927979690954e-120	5.67887081232268e-120
PSMA7	0.325078023495489	10.2951553200692	1936.69411902976	0	0
DIMT1	0.325012597051341	9.60878125596978	551.82206512642	5.05380065068315e-122	1.50838850097382e-121
VAV2	0.324925015586095	9.53840048563806	656.000026991053	1.10721682741936e-144	3.64989861993347e-144
RP11-262H14.3	0.324874558983011	9.52163418501349	936.352030113449	1.22884753084327e-205	5.13261064650195e-205
MRPS27	0.324844262485507	9.59084931309951	543.803096241005	2.80596511828899e-120	8.29255444726024e-120
ZMIZ2	0.324571991415997	9.56110458780066	561.988364707337	3.10516142429423e-124	9.36360436788086e-124
EPRS	0.324559096940134	9.71013693454205	672.528477446598	2.81668319415384e-148	9.43393993209001e-148
DGCR8	0.324524616906194	9.54403619018827	617.881661565196	2.16017686264371e-136	6.87102409771672e-136
WDR82	0.324517447046452	9.66690011490622	610.524509166178	8.60334530602459e-135	2.71952854967313e-134
SCRN2	0.324431858687516	9.58549177681656	542.142830285433	6.44563923970222e-120	1.90093681470445e-119
GOSR2	0.324386952371259	9.6081353503333	549.23806127486	1.84392376981992e-121	5.48451955393164e-121
ACTL6A	0.324331804276835	9.64359514404149	581.248030407238	2.00728580661846e-128	6.17014227811108e-128
LMLN	0.324016492507646	9.53142081223931	722.959995239122	3.04099698652554e-159	1.0620747525701e-158
CTD-2369P2.10	0.323631410071919	9.51656160495261	1181.86743318471	5.32153228687689e-259	2.61893808157532e-258
U2AF1L4	0.323551501559291	9.60603736241625	545.088824820043	1.47359764850622e-120	4.36341431113703e-120
CTB-113I20.2	0.323459555216434	9.52467419044442	840.755268094654	7.43709715250443e-185	2.86124257187261e-184
EIF2B4	0.323429426311593	9.60766971388049	545.63100702806	1.12313109639091e-120	3.3296349516306e-120
NDUFB4	0.323416370146135	10.0755366382626	1375.43728399095	4.57080997310925e-301	2.54192872923151e-300
SMIM10	0.32332504990689	9.53123267291093	722.345010884954	4.1375421592416e-159	1.44453714646662e-158
GLUD1	0.323311445492099	9.70928241817158	665.905995951194	7.76129318818584e-147	2.58293338697372e-146
SKIV2L	0.323191584389787	9.55188618590981	579.905661091063	3.93189005269778e-128	1.2067442982209e-127
SLC35E4	0.323129966386042	9.53002513319446	738.262490365949	1.43082161395844e-162	5.0694300952958e-162
SEC23A	0.322917726984741	9.61906943881356	552.022335444846	4.57142341981445e-122	1.36462042467254e-121
GNPAT	0.322770823874432	9.63025128923796	561.532120653945	3.90240246646897e-124	1.17587496818698e-123
SEC62	0.32276902978511	10.103996924058	1434.70798642925	1.11253994465619e-308	1.11255425690577e-308
SIGMAR1	0.322753286963852	9.60094723363594	539.735568570701	2.15257867602208e-119	6.32672613085833e-119
CCDC113	0.322737072407527	9.52261308197131	892.724721754192	3.74443154541368e-196	1.50841236682303e-195
POLI	0.322703236112446	9.56099637098068	555.625377782519	7.52061039667103e-123	2.25040065058234e-122
FBLN2	0.322631657592449	9.51403402608375	1413.51288101009	1.23416429938554e-308	1.80305753634137e-308
FER	0.322550844734214	9.56996154628211	542.919691786417	4.36780117946085e-120	1.29025327890964e-119
SCARF2	0.322389965692779	9.5231813563193	874.1989680189	3.98791221840871e-192	1.57579298648171e-191
DNAH7	0.322236131426686	9.51518211904801	1285.63315505025	1.49744845788148e-281	7.89621599150681e-281
ASF1A	0.322123454377362	9.62191281724155	551.606295245554	5.63062443012632e-122	1.67954063253903e-121
C11orf68	0.321893184514866	9.56780764671746	542.90156563426	4.40764013089174e-120	1.30182799580267e-119
DRG2	0.321833466159449	9.59564355430405	534.604394195201	2.8134940273335e-118	8.23267425247168e-118
TMED10	0.321760899350705	10.0397830587238	1281.73027534637	1.05562733679687e-280	5.5487530139683e-280
TEAD3	0.321752533042538	9.52182971088399	912.018224110892	2.39454138654672e-200	9.7932943416813e-200
ERC1	0.321692706284014	9.57807876751976	534.543174031787	2.901112450937e-118	8.48530502891211e-118
SAR1B	0.321660146553825	9.72056347428726	676.027313173065	4.88485878843726e-149	1.64024153667573e-148
DYNLL2	0.32163819372896	9.64351393751309	571.265548196607	2.97869797034879e-126	9.06905925992985e-126
TBC1D19	0.321583401267158	9.5362774857263	660.01390876963	1.48357226086007e-145	4.9101120949726e-145
UBQLN4	0.321479220713274	9.55616101333045	561.621524919508	3.73150235102185e-124	1.12472070862691e-123
TIMM21	0.321392345203299	9.58402758834048	531.942233102818	1.06759598480187e-117	3.12025402832388e-117
MMP24-AS1	0.321376192917493	9.71102510745668	660.312525226109	1.27751802480614e-145	4.2295542546042e-145
SHROOM1	0.321298829897088	9.5334541205794	686.70899244881	2.32252557278985e-151	7.87318318851118e-151
SYCE1L	0.321270850855811	9.53488510828558	671.734507134443	4.19181606384164e-148	1.40302133617418e-147
TGIF2	0.321182157701549	9.55328688618678	568.316867129834	1.30450053402427e-125	3.95958504347969e-125
GRIK4	0.321174085373822	9.52294889410893	874.272784933426	3.84324576637054e-192	1.51893154063964e-191
ARX	0.321095237556229	9.52003780981609	974.473783860114	6.35063135781627e-214	2.72299268070722e-213
C5orf63	0.321059334762844	9.5411882527108	621.030810193763	4.46231258507406e-137	1.42277879820964e-136
PEX19	0.321050607096244	9.59408373478989	531.518389637822	1.32012730627246e-117	3.85548657664742e-117
RNF208	0.320870650800794	9.53424505909911	676.486221379513	3.88199023978168e-149	1.30438026543401e-148
ARMCX1	0.320811006495207	9.61207351968862	539.431753653313	2.50641754210881e-119	7.36452633246125e-119
DAB2IP	0.320806198424075	9.52833782407703	753.885473926242	5.7353845269237e-166	2.06336617890849e-165
SUZ12	0.32078477513115	9.66200230441855	589.941613986652	2.579934466015e-130	7.99352783038804e-130
GNPNAT1	0.320740386513879	9.56622252581886	540.83303411329	1.24224698474198e-119	3.65546599750316e-119
DHFR2	0.32073024549968	9.53700608622428	650.220599044056	2.00048471446322e-143	6.55424572675238e-143
NOP16	0.320729927070639	9.61661244977468	542.441237954183	5.55071001834805e-120	1.6379793702672e-119
PLXNA1	0.320632140065891	9.55306258497844	567.008478825541	2.51220988314614e-125	7.61489642038556e-125
SPAG7	0.320619990209592	9.76727588534574	746.229666396379	2.64978467487375e-164	9.46767348818975e-164
THAP10	0.320615724563714	9.53197716327884	700.872518640266	1.93183224471343e-154	6.61999419769892e-154
NDUFB9	0.320527880682205	10.0388875561151	1269.62826353016	4.50283380065467e-278	2.34819351748276e-277
CEP112	0.320460583460174	9.53213168118073	698.312695185086	6.96017730329006e-154	2.37976914927995e-153
GIGYF1	0.320454381268471	9.57857015783459	530.151904559061	2.61758731287844e-117	7.63578380158895e-117
DHX57	0.320348492975059	9.55955630437349	550.130947029786	1.17897292321925e-121	3.50986269387365e-121
ST3GAL2	0.320342708339373	9.55328202348868	565.32409356744	5.84062466508841e-125	1.76768402489593e-124
USP10	0.320326142016727	9.6540311468859	578.507186898671	7.92134041974306e-128	2.42852586733179e-127
ZNF662	0.320313530188556	9.52183566399044	903.736765615227	1.5118010906241e-198	6.14126648520409e-198
CUL1	0.320309471820467	9.64001178801037	562.634912749272	2.24615262119253e-124	6.77738480167671e-124
TMEM11	0.320219944681918	9.66662922353842	593.631731471309	4.06406218111385e-131	1.26392206472497e-130
RP11-212P7.2	0.320204980018073	9.54645224603139	589.713826458894	2.89171632263579e-130	8.95673932142248e-130
KBTBD3	0.320019691552689	9.56536957832852	539.465346869001	2.46459336271415e-119	7.24270788616383e-119
NOL3	0.320011319738296	9.60063616228287	530.243105882808	2.50068994842847e-117	7.29585390216202e-117
TTLL5	0.319944780517024	9.54047177141541	621.295800422278	3.90774082916567e-137	1.24615745464782e-136
ILF2	0.319940698203886	9.88227015575701	947.669238721239	4.25984770572652e-208	1.79320163866935e-207
CBFA2T2	0.319882141781205	9.56285678450259	542.653873036405	4.98988600913198e-120	1.47270271389222e-119
GMPS	0.319839411335782	9.62290272328054	544.441135863715	2.03835594311927e-120	6.02940219955756e-120
FAM47E	0.319811406611246	9.5206554207038	942.394635071836	5.96992864425211e-207	2.50697507284207e-206
PTTG1IP	0.319799598347232	9.90033486401073	981.220869448778	2.16875565252883e-215	9.34957910325636e-215
NMNAT3	0.319748328471087	9.53979198047883	625.098065268026	5.82041272785323e-138	1.86328309391018e-137
POGLUT1	0.319727246628589	9.58274855346581	526.519046446199	1.61530230748062e-116	4.69201232238772e-116
TOP1MT	0.319634125936823	9.53819771522825	636.228491245114	2.2089814555227e-140	7.14767915376826e-140
ZNF625	0.319584780888849	9.52682867780717	775.024785437687	1.45288042648284e-170	5.32338392188137e-170
KRBA1	0.319441755459402	9.53160255941467	700.37259414544	2.48131065368622e-154	8.50147658456139e-154
ZNF430	0.319363216004364	9.61598158518817	537.231538387139	7.54585286435751e-119	2.21389634370684e-118
FAM133B	0.319345104985586	9.92227041290508	1020.76440391502	5.5065413931102e-224	2.43633155529316e-223
FEM1A	0.319308354725629	9.57118952190647	530.75838579399	1.93178196945532e-117	5.63853066613958e-117
ATRX	0.319305725221207	9.87155736360722	923.70687157166	6.89136837198027e-203	2.84780094622245e-202
RP1-79C4.4	0.319208588250273	9.51695611045721	1123.00658728167	3.30050992660083e-246	1.56644000533652e-245
DPP8	0.31920831297172	9.61887989604633	538.926265057955	3.22865548501984e-119	9.48104069635652e-119
TAF11	0.319070845421305	9.66656425972465	589.168399084956	3.80009096375612e-130	1.17666467158552e-129
TMEM206	0.319009858269425	9.6226429333904	541.323385198404	9.71702897008917e-120	2.86147761125118e-119
RP11-620J15.3	0.318942499765646	9.66662965803145	381.302371782775	6.47762352360479e-85	1.59394832254535e-84
SLC25A13	0.318921168880978	9.58912185344348	523.512822055411	7.28258957411388e-116	2.10921987256694e-115
MSMP	0.31890149804962	9.52030682386207	874.691964753854	3.11580710979817e-192	1.23265974716512e-191
TMED7	0.318814446409077	9.69525287298894	626.698667783698	2.61116198062079e-138	8.37394457769613e-138
TRIM16	0.318772175781542	9.56118458644448	541.619137513051	8.37902577520337e-120	2.47002678726031e-119
SF3A2	0.318754840071063	9.63845311403202	555.403117228634	8.4062621060173e-123	2.51427803315599e-122
PARK7	0.318681353148539	10.2180169516921	1664.60183612772	0	0
SERINC3	0.318571737702127	9.73582931648897	686.084172866598	3.1756705972624e-151	1.07579296833016e-150
MOB3B	0.318499640969699	9.56346643872317	536.954924534737	8.66733714336205e-119	2.54180419062426e-118
LRFN1	0.318404426864537	9.52814005883957	745.946195757915	3.05385023501227e-164	1.09074715610084e-163
VPS41	0.318368412274801	9.63491566388404	550.426435704445	1.0167708734063e-121	3.02834158093762e-121
GUK1	0.318360179547156	10.1703175981884	1546.80445081765	0	0
PNO1	0.318258323501234	9.61905556735469	535.776330431792	1.56419011901282e-118	4.58244213758914e-118
MRPL49	0.318200069574358	9.59109928514142	521.316563223329	2.18829978993612e-115	6.33047285099141e-115
PPIE	0.318138367657252	9.67077541464439	590.973610970264	1.53863328515538e-130	4.77243216811438e-130
ANAPC15	0.318069361718094	9.64409546667109	558.92826250651	1.43799827576957e-123	4.32052524636307e-123
TMEM150C	0.318015199055047	9.52632829894495	777.144020526244	5.02866123637883e-171	1.844895900548e-170
SLC44A1	0.317943982166079	9.74097316618936	691.305379640078	2.32500173553558e-152	7.91266022752233e-152
RP11-111M22.3	0.317927219893214	9.53383444251194	668.312549214854	2.32582306893283e-147	7.76369597581213e-147
PSMC6	0.317849378566327	9.76567785231217	730.352297179852	7.50922281971793e-161	2.64213888540616e-160
ICMT	0.317782060931537	9.57394117534847	523.549224520022	7.15098881290198e-116	2.07140726734499e-115
AAAS	0.317697464544327	9.58726447786777	519.332477562755	5.91248992065415e-115	1.70702504444069e-114
P3H1	0.317581527880685	9.5637000096802	533.46340810883	4.98276265896507e-118	1.45673697532978e-117
RALGDS	0.317476127113096	9.61098100506085	527.268106442825	1.10991559766507e-116	3.22589028883531e-116
EIF2S1	0.317413161317487	9.70559249854106	635.723930606342	2.84398800156112e-140	9.19639521912434e-140
MYO9A	0.317334451648526	9.567418888482	527.790072659998	8.54539968271358e-117	2.48475084826398e-116
TSPYL4	0.317321250038962	9.56579798795094	529.693504109026	3.29328038243782e-117	9.59838899128133e-117
MED17	0.317263034901852	9.58997225673958	518.037862963254	1.13092113840151e-114	3.26068023750628e-114
IMPACT	0.317260126087231	9.61501952707082	529.294484617676	4.02195970921105e-117	1.17152709580894e-116
SP4	0.317256980751779	9.54945094975533	566.776179245047	2.82220010442851e-125	8.54930214784755e-125
FRRS1L	0.317227855115907	9.52663028129675	767.438685426096	6.48128334964376e-169	2.35907779064239e-168
RALY	0.31722540160103	9.83266619269426	841.15228197597	6.09664227365226e-185	2.34644475174423e-184
EXOSC6	0.317153275574322	9.59750570549317	519.389137533246	5.74702726708105e-115	1.65963912697548e-114
FSD1L	0.317138907096522	9.53547499844966	648.973265706107	3.73599180481562e-143	1.2224194748101e-142
NT5C	0.317125499710544	9.74860025907873	699.588248292537	3.67487276281643e-154	1.25778366263805e-153
ZNF773	0.316936561474021	9.53106579771742	696.202409922276	2.00224981062227e-153	6.840043759248e-153
MRPS36	0.316832324951527	9.76672703510845	727.230373188795	3.58459283372969e-160	1.25657009120217e-159
MEGF11	0.316773563329184	9.53488115947061	653.034463438602	4.88852133583697e-144	1.6064134349949e-143
CCM2	0.316536513178305	9.68264054196309	600.305567281219	1.4365996147684e-132	4.49458214910518e-132
COX6B1	0.31652186526748	10.3340532823435	1932.85419797558	0	0
TBC1D17	0.316495820445072	9.57867715058266	516.825948373065	2.07540510440787e-114	5.97601051969931e-114
PSMD6	0.316491739974701	9.72596025276469	661.862614052763	5.87843737487337e-146	1.94880950420055e-145
TMA7	0.316452388221618	10.3706606701943	2029.04037870993	0	0
ECHDC2	0.316398490209979	9.59360149342762	515.757344372411	3.54482672396537e-114	1.0195293554161e-113
RPS19P1	0.31639693043531	9.51805754723713	629.256116116348	7.25453234995231e-139	2.33178879484783e-138
TUG1	0.316387870955894	9.61041103254826	523.203127827997	8.50478014699416e-116	2.46247813796557e-115
TTC9	0.316351361810493	9.51965897046489	961.745677826246	3.71141143640839e-211	1.58009640046834e-210
MEN1	0.316347495126284	9.55472537604409	547.173239843192	5.18714240073139e-121	1.54008081330915e-120
FAM64A	0.316264721202638	9.56549434980115	430.538803515672	1.240559714019e-95	3.25308881012673e-95
IRAK1BP1	0.316205755329616	9.53330842514134	666.618712013515	5.43172992236822e-147	1.80917898135869e-146
UBE3C	0.316158827566516	9.58536623019071	514.25962754403	7.50670163063568e-114	2.15557022518601e-113
SRP72	0.316158648800404	9.81158627639006	798.750263057853	1.00873408507371e-175	3.7790400378526e-175
MMS22L	0.316106992564711	9.55506041526802	545.463462284592	1.22145867167988e-120	3.61951503665306e-120
LINC00667	0.316084331589687	9.62927310282069	536.977375882059	8.57040600649987e-119	2.51374934855932e-118
PIK3R2	0.315998225869265	9.52741201402396	747.182156485767	1.64476454371294e-164	5.88415404895718e-164
VEGFA	0.315894616480216	9.82748627708075	647.865590586996	6.50585412940767e-143	2.12416832966744e-142
CAV1	0.315857712463165	9.6463290757582	336.36186577956	3.95552265062089e-75	9.21577809244317e-75
SULT1C4	0.315818123859164	9.52116906027926	900.829771842513	6.47796204473365e-198	2.62611500538957e-197
CSTF1	0.31579108531089	9.58287141329593	513.337477213368	1.19146086321103e-113	3.41735768974171e-113
CPSF7	0.315742112744706	9.60956786026076	520.490932736444	3.30927660919473e-115	9.56355884381145e-115
TREX1	0.315732439614461	9.52393069690613	819.131255453314	3.73802871412206e-180	1.41696703433718e-179
MAN1B1	0.315714841333975	9.62203816213908	529.402824053628	3.80949870115102e-117	1.10996667968945e-116
ZNF112	0.315681787382498	9.52382833843168	821.444573061519	1.17408948220476e-180	4.4616749076776e-180
NEDD9	0.315659637532342	9.65219939987012	559.194304354693	1.25859251326193e-123	3.78321129838298e-123
ZNF768	0.315563791024625	9.55427898654393	545.607200046623	1.13660486997468e-120	3.36907608411849e-120
SS18L1	0.315543319281642	9.54683418781519	570.852736125817	3.6628901968329e-126	1.11487570352307e-125
EXOC3-AS1	0.315526379036915	9.54200256863651	594.812032863883	2.25025260817191e-131	7.00376568402007e-131
DPYSL2	0.315420368189243	9.91437830345046	979.982048313745	4.03172579308889e-215	1.73507574894251e-214
RP11-489D6.2	0.315279964155232	9.51193642048912	1691.84953795922	0	0
KLHL29	0.315229648306189	9.51350186508232	1416.14612124807	1.14510761369068e-308	1.29750486765338e-308
SAP30L	0.315071236567752	9.55712626007551	536.913823372765	8.84763615935016e-119	2.59429579687963e-118
RP11-242D8.1	0.314951258836954	9.53120438504659	685.747025466611	3.75969401400461e-151	1.27298544506932e-150
DDX46	0.314848697744016	9.82861270298689	821.129819837355	1.37445970021603e-180	5.22010641597548e-180
MRPL58	0.31481238963465	9.64178233090644	544.783262068057	1.71732442497709e-120	5.08207174399065e-120
ARFIP2	0.314805926685957	9.61442418678259	520.507680637493	3.28162800038078e-115	9.48503750568773e-115
ZBBX	0.314788789506132	9.51141538314306	1820.4837958021	0	0
CDC42BPB	0.314778170987197	9.57453498954739	513.134772959907	1.31880894062291e-113	3.78152554947755e-113
MPV17L2	0.314567987868898	9.57338404100127	513.174989975407	1.29250406055462e-113	3.70663496516226e-113
BPNT1	0.314509972264904	9.56227910946689	525.187877647171	3.14674152206689e-116	9.12840188979592e-116
WTIP	0.314508367254347	9.5202265609159	927.789755835856	8.92817657700407e-204	3.70260026536516e-203
XPOT	0.314463980684627	9.61060393889133	516.819176766359	2.08245751752231e-114	5.99544775279704e-114
FTH1P8	0.314447944747759	9.51494245101758	941.068025129592	1.15969577931309e-206	4.86528045398566e-206
LMO2	0.314257410313227	9.71227087706182	632.265477546724	1.60731921746339e-139	5.1814311886005e-139
FTSJ3	0.314234184388605	9.58217046323873	508.312691504318	1.47681420603462e-112	4.21874040894865e-112
