genes	logFC	logCPM	LR	PValue	FDR
CH25H	1.87124515817027	9.79293420540752	25937.6171275236	0	0
TMIGD3	1.83490180183205	9.80016520545333	30394.35699616	0	0
CX3CR1	1.82556759418572	9.75617392415872	29921.6539234053	0	0
RP11-552D4.1	1.75204626576532	9.64421708104204	21142.3349484652	0	0
SCIN	1.75000454087387	9.78098192214977	28911.8639022091	0	0
PLD4	1.72400224689621	9.76029437352067	26694.6227854851	0	0
DHRS9	1.70555634910909	9.57361877259398	18751.9741639449	0	0
HAMP	1.6951146907206	9.86996291254742	18766.7158785056	0	0
GPR34	1.66683567725037	9.91121732583332	34298.2879458916	0	0
FCGR1A	1.62933700632992	9.93770915362381	34373.2870222839	0	0
APOC2	1.61089975998264	9.70988529906541	18671.7183000637	0	0
TREM2	1.60361933910796	10.0926952541664	43695.9156229987	0	0
HPGDS	1.57539363157931	9.65908646004535	17314.750151746	0	0
TMEM119	1.56868744366881	9.62330290160031	15944.3109743723	0	0
FOLR2	1.55597166422159	9.7612393006645	19091.7910800709	0	0
FCGR1B	1.55073595685676	9.73216188824684	19863.6502479813	0	0
IGSF6	1.53721400374622	9.80501888871348	23040.1383503894	0	0
APBB1IP	1.53402967613086	9.81141698290088	23263.3476031546	0	0
BIN1	1.52807250628253	9.90546651474323	28083.3533791887	0	0
SAMSN1	1.52433250647732	9.84282779354941	24560.3257724071	0	0
FPR1	1.52083946316631	9.86946007699421	25841.5874014852	0	0
OLR1	1.51258544740409	9.89485122035204	26892.7576830755	0	0
LPAR5	1.49400199283658	9.65184608008868	15178.571823376	0	0
C3AR1	1.48127617808396	9.81544538728196	21751.491571144	0	0
C3	1.47461942672398	10.0847777482657	35943.7850362607	0	0
LILRB4	1.4721610180158	9.89116898422862	25167.4652383731	0	0
CSF1R	1.44669749134197	9.89370962636938	24354.3355375329	0	0
SUSD3	1.44460016570389	9.62765583851834	13421.0806020684	0	0
BHLHE41	1.43992641176415	9.81635955276043	20493.7390537686	0	0
LPCAT2	1.43930064872259	9.73379796702675	16956.2845190296	0	0
OLFML3	1.4385808002056	9.81267755383174	20287.4192235748	0	0
ABI3	1.43254329093326	9.75064502897698	17461.2804494199	0	0
C10orf54	1.42463182730068	9.86321358442116	22129.9058098898	0	0
C1QB	1.41596079154027	10.4772673666448	28000.8110723232	0	0
RP11-480C22.1	1.41486999128846	9.56504437759017	12487.1684164457	0	0
CD37	1.41325586213224	9.90418714388334	23635.4216895683	0	0
HAVCR2	1.40261623978759	9.81738673384461	19399.7573736281	0	0
SLC2A5	1.40132607241054	9.73797945276547	16157.0594077554	0	0
C1QA	1.39530633630235	10.3925974719996	25456.8558613128	0	0
CYBA	1.39244319579956	10.246817459987	29122.62580422	0	0
RNASET2	1.35876963222892	10.2238782299995	37359.0609559352	0	0
CORO1A	1.35785908461088	9.93138707527945	22848.7413589821	0	0
LST1	1.35643752853258	9.95499247996734	23843.7921476532	0	0
P2RY12	1.35520202200545	9.56264103965439	11414.995937757	0	0
MEF2C	1.35329216505137	9.91203056999774	21842.716262559	0	0
C1QC	1.34909845601258	10.4122283270969	22754.4471095636	0	0
VSIG4	1.34490893255735	10.0024137783551	25389.617084261	0	0
CEBPA	1.33508306270128	9.65254615359967	11900.7416780597	0	0
LTC4S	1.33271375799962	9.71002066487989	13557.0674852052	0	0
RGS10	1.33195864773446	10.0130258960641	25473.5434146571	0	0
APOC1	1.32451335600205	10.3933693566834	27055.8392178385	0	0
FAM105A	1.32177866320783	9.69598327398531	12878.9476023037	0	0
CD53	1.31926886377191	9.94733737444154	22122.0358425043	0	0
PTPRC	1.31079864340306	9.8577813778859	18253.625516367	0	0
ST6GAL1	1.30820419578049	9.68264477890363	12201.7409475823	0	0
CD14	1.30691728927319	10.170185368051	18684.338131403	0	0
S100A8	1.30177585166678	9.83073886312996	10131.3773298753	0	0
LY86	1.30022122401924	9.89498328660737	19354.0571222618	0	0
GLDN	1.29891996597712	9.61641746849576	9879.29687812187	0	0
LGALS9	1.29860391270438	9.81121403400944	16184.9590246543	0	0
CSF2RA	1.29605351098428	9.71919906641847	13041.3323365364	0	0
LAT2	1.29401660642415	9.74557358359352	13832.0253108153	0	0
UCP2	1.28910833251129	9.82720337220797	16494.3277738324	0	0
PTAFR	1.2860006552444	9.66707117090131	11336.9310979617	0	0
HCST	1.28251177288151	9.87630053672853	18087.0995345546	0	0
CCL3L3	1.28242618479411	9.99712837922463	6857.17379802438	0	0
ADORA3	1.28107858340366	9.75799334655436	13930.842501548	0	0
ARHGAP24	1.27663386733522	9.66336984546484	11064.0523563261	0	0
AIF1	1.27404319172751	10.2501672328223	29630.3554828879	0	0
LAPTM5	1.26219835307593	10.2126923007061	31288.9107735968	0	0
BLNK	1.25951496441612	9.60323116738256	9577.01216964667	0	0
RHBDF2	1.25912092525525	9.68732734675417	11354.170358136	0	0
HLA-DMA	1.25108417454854	10.0643485038162	24281.5749325879	0	0
ALOX5AP	1.24874320432446	10.1337278787593	22715.6232097174	0	0
TYMP	1.24242736264058	9.98734214652214	20905.8772944575	0	0
A2M	1.24107697223121	10.0006271481308	21361.9647322286	0	0
CD69	1.23889606830016	9.76670844874199	11958.7157267043	0	0
TYROBP	1.23408777614073	10.3639846801216	21463.0688942361	0	0
IL18	1.23365680736245	9.78318547636534	13597.8012257207	0	0
FYB	1.23157350387517	9.95871986784567	19456.8836455041	0	0
HLA-DRB1	1.22721464815952	10.4050166862084	18477.0031970258	0	0
TM6SF1	1.22638917750772	9.68089170637527	10561.8853720119	0	0
AXL	1.22561484357408	9.73534679791451	12000.8059649241	0	0
CTSZ	1.22523175013729	9.92549599444756	18060.5638173531	0	0
P2RY13	1.22442730523937	9.66510425551081	10145.9105267415	0	0
MKNK1	1.2209134580251	9.69240342356568	10748.1885824008	0	0
CCL4	1.22042288844881	10.2228051342886	11243.4931145758	0	0
SERPINF1	1.21999903157001	9.76822338656018	12827.3209529337	0	0
SRGN	1.21848555002492	10.3693621555233	22044.4957303321	0	0
MS4A7	1.21684792153063	10.0448288977995	22111.7393514193	0	0
AP000439.1	1.21577838455948	9.54446323360141	9950.08092911055	0	0
S100A9	1.21319586988899	9.89624836177971	8730.56756675418	0	0
POU2F2	1.20840492295989	9.68276888516682	10274.1375034129	0	0
CD84	1.20343569523348	9.72525119161047	11262.5351497362	0	0
IFNGR1	1.19788714296763	9.91398154404162	16813.3321906178	0	0
FCER1G	1.19703683098376	10.3046767172023	23530.4129203788	0	0
SLCO2B1	1.19580139877023	9.79885011288727	13162.838864599	0	0
PLEK	1.19199217028343	9.78237059896374	12596.5937620706	0	0
IRF8	1.18999315929031	9.68881069014367	10080.5107071695	0	0
BCL2A1	1.18555073500046	9.80965572996519	13014.4640401965	0	0
TBXAS1	1.18531635571754	9.76266794893448	11895.490372211	0	0
LYL1	1.18501572398471	9.61610723302722	8547.16513866542	0	0
ITGAX	1.18290494076277	9.62595602933424	8663.2278605418	0	0
PYCARD	1.18277850747102	9.86984497464118	14966.8241662331	0	0
CD68	1.18061455044167	10.0660703366176	21462.9526784236	0	0
SPI1	1.17480833526041	9.91445033475677	16131.5340315408	0	0
MNDA	1.17143927508262	9.81746625868448	13115.0723797201	0	0
FCGR3A	1.17112577918595	10.0752280666304	20782.7378059227	0	0
SLC11A1	1.15869449620623	9.84707467555275	13648.3067564618	0	0
ITGB2	1.15810996947182	10.0189339309895	18981.2474554232	0	0
REL	1.15745009092143	9.82312887476506	12935.813990473	0	0
PADI2	1.15723058128311	9.70619560917523	9888.31303098884	0	0
NFKBID	1.15040765686481	9.65522822052917	8668.02597244729	0	0
EVI2B	1.14952480652681	9.77308865440929	11399.3810815242	0	0
LY96	1.14601273687992	9.87924666937722	14245.9292365585	0	0
TMEM156	1.14380310937917	9.57387181386536	7693.2025233251	0	0
RGS1	1.14185588603036	10.2670049047167	14864.3494012709	0	0
CYBB	1.13990788778127	9.8457366993572	13135.017953894	0	0
ADAM28	1.1378862626794	9.70036084688735	9402.55635894902	0	0
SYNDIG1	1.13706434573672	9.5917426562822	7588.94552499659	0	0
LYN	1.13611513549584	9.74695329167569	10461.5067191755	0	0
ARHGDIB	1.13533420628054	10.0521239049396	19252.1978078973	0	0
KLF2	1.13198625309518	9.82688404998825	8888.50306246908	0	0
CYFIP1	1.12785468981915	9.81524168979091	12020.1292428153	0	0
MGST2	1.12212859455332	9.78675206334209	11159.0797125344	0	0
EBI3	1.1187291611645	9.59661385531571	7354.95965766268	0	0
GPR65	1.11823964891218	9.70096660920312	9067.67555835399	0	0
TLR10	1.11747589710219	9.55701007556851	7596.63860424422	0	0
LIPA	1.11484412757738	9.87398724556605	13274.3435995544	0	0
LINC01094	1.11111907100162	9.71469691565233	9239.44274365762	0	0
SOCS6	1.11058673456023	9.7059883719481	9041.05961095399	0	0
BIN2	1.10975678893333	9.64054492517472	7768.43527077626	0	0
PLAC8	1.10650977544562	9.60798900663239	5846.53514771703	0	0
SERPINB9	1.10519403145196	9.68512610505535	8515.21163137566	0	0
SERPINA1	1.10416520808334	9.89008757587714	13431.863698787	0	0
SORL1	1.10303720528681	9.80462822342434	11189.4069186406	0	0
CD74	1.10219325960746	10.6785214873524	19253.4818705819	0	0
PTPN6	1.09973550698932	9.67543473362551	8235.40307460848	0	0
PLXDC2	1.09969351261231	9.8690246800391	12755.1336583008	0	0
AP005530.2	1.09870521328643	9.53900830248433	8406.02092752333	0	0
FCGBP	1.09801844281501	9.89006853929586	7448.96511310722	0	0
SPP1	1.09708823022906	10.744903342417	29778.9192444832	0	0
CCR1	1.09649959770397	9.65904813480832	7881.02366926032	0	0
CXorf21	1.09276741841573	9.61868064329333	7204.85918123281	0	0
HLA-DRA	1.09157792303678	10.5667242277745	16991.6077871772	0	0
MS4A6A	1.08740889726914	10.0778554730611	14642.2422161781	0	0
EVI2A	1.08627951483971	9.75270203213066	9620.73028312333	0	0
PILRA	1.0840657181897	9.68199127609859	8107.29235437261	0	0
VAMP8	1.08131298217425	10.0018390428971	15862.9007084462	0	0
HCK	1.08106021411989	9.69752913484828	8359.78539653249	0	0
CTSC	1.08081540635592	9.9770003508094	15150.7907598254	0	0
ADAP2	1.08073846970761	9.77959660696225	10121.0414810075	0	0
CSF3R	1.07950620672751	9.68508598614036	8092.4402118062	0	0
TGFBR1	1.07729376274	9.71641218687215	8676.88534439955	0	0
CTSS	1.07628355815517	10.0140139113237	16046.1904553201	0	0
CD83	1.07506227870085	9.92381132606016	9805.59267979261	0	0
CREG1	1.0748943969612	9.877573279743	12353.8748372288	0	0
SPTLC2	1.07172195795425	9.66722027249054	7642.34543869954	0	0
SCPEP1	1.07035430239019	9.79400649906827	10238.549585322	0	0
ENTPD1	1.06880814568657	9.67980579761253	7822.67504847565	0	0
C1orf54	1.06875334974112	9.76701797758452	9600.03747004356	0	0
SELPLG	1.06818486600204	9.63611711111628	7089.11291393971	0	0
IL1B	1.06805076363736	9.9589233627012	6410.30316933668	0	0
DENND3	1.06674933986892	9.64464686346051	7195.37212620837	0	0
SRGAP2B	1.05948438243179	9.65623538554937	7272.01652617572	0	0
CD86	1.05535572581622	9.7599953263273	9191.73713749458	0	0
NAV3	1.05530263019881	9.54635673358065	7121.35005744219	0	0
C2	1.05253426605671	9.64521897654739	6998.80941945812	0	0
ELF1	1.05120737529332	9.76523547353271	9224.40163944208	0	0
FAM212A	1.0500806984002	9.56188609668919	6528.05956131789	0	0
SIGLEC10	1.05007129880758	9.68039705332733	7540.07652261536	0	0
ARHGAP25	1.04949226933022	9.5929847626492	6389.38219901415	0	0
MILR1	1.04902750840134	9.61107803878042	6517.67616712343	0	0
PLVAP	1.04469529339788	9.54780886128116	6890.23982144523	0	0
HCLS1	1.0425278975539	9.85127425731294	10949.1107169197	0	0
GIMAP4	1.04052422247387	9.72996171669259	8311.28594291529	0	0
CD300A	1.03835593825023	9.73619131557546	8396.00390674379	0	0
UNC93B1	1.03740551418302	9.69543631604814	7609.93182166017	0	0
DOCK8	1.03690326207225	9.66732141335592	7118.44830939874	0	0
INPP5D	1.03597141173346	9.64806811771943	6805.26146502813	0	0
LPAR6	1.03497103051198	9.79684742704383	9580.44974610741	0	0
NPL	1.03486589307089	9.73463203590502	8304.67999757809	0	0
HPSE	1.03452805590399	9.58663370619413	6174.19079232128	0	0
ANKRD22	1.03251447507745	9.58371766790617	6144.61626342125	0	0
MYO1F	1.0320501336578	9.68801472002656	7394.76343029391	0	0
RGS16	1.03141848980503	9.81065064887633	8020.42666841278	0	0
PDK4	1.03001144166925	9.66529744605094	5863.92674763473	0	0
TGFB1	1.02879294661683	9.7089356011088	7716.99369912144	0	0
NCKAP1L	1.0255398315451	9.68686863527558	7274.86950754323	0	0
APOE	1.02069794631136	10.7157168167425	27143.0173245199	0	0
PLK3	1.02044457667407	9.71325812327989	7660.49681276557	0	0
NRROS	1.01693690685532	9.5705638142221	5988.76918974074	0	0
SYNGR2	1.01286129962214	9.82453100992858	9715.97087586676	0	0
LAIR1	1.01194531604091	9.78316688731439	8849.696607166	0	0
SRGAP2C	1.00465428678851	9.66611239585929	6631.67017064478	0	0
RNASE2	1.00361724522337	9.69777482728123	7124.68045101654	0	0
CHCHD7	1.00332511334186	9.73920782256211	7851.52664666646	0	0
EPB41L2	1.00252666596153	9.85106149793499	10055.3744205345	0	0
PLA2G7	1.00228567082123	9.56923025311443	5815.44775615226	0	0
GYPC	1.00150996948954	9.84276453863338	9859.3027310812	0	0
ETS2	1.00127958477918	9.72825589401679	7618.55774011243	0	0
C12orf75	0.999609021497732	9.67987893686463	6772.35989513526	0	0
FRMD4A	0.999185755428659	9.6881509895618	6898.67378666322	0	0
IPCEF1	0.99895253366889	9.54676649747072	6295.75426986018	0	0
TAGAP	0.998681468581047	9.65777618959135	6424.79124111316	0	0
HLA-DQB1	0.997878852127498	10.0894998640274	10906.2529793769	0	0
GAS6	0.997730037661667	9.71004622129202	7242.14002793621	0	0
SHTN1	0.997001033843394	9.67058523465452	6590.68856570483	0	0
SIGLEC8	0.995058121198982	9.5752809053494	5689.09753801332	0	0
FERMT3	0.99379497149771	9.68237439337257	6726.93731167783	0	0
IGF1	0.993255529333318	9.59435841896993	5682.42794606461	0	0
CAPG	0.993055771537033	10.0000869135224	13146.1188441664	0	0
GMFG	0.993055419055917	9.86787995658238	10201.5792550228	0	0
ARPC1B	0.992952840671271	10.0900272716112	15331.475117793	0	0
TNFSF13B	0.992057587929662	9.82110665486167	9220.9238160953	0	0
IKZF1	0.990564001346622	9.60397092882222	5706.02253072504	0	0
MGAT4A	0.982802721238115	9.76468352909183	7966.01925381641	0	0
FAM49B	0.982676215365863	10.0006533331053	12863.3015792037	0	0
MSR1	0.981371787218125	9.83706091499309	9321.9533035787	0	0
NINJ1	0.980400869811376	9.93067431325895	11242.7384327793	0	0
IFI44L	0.980283130043319	9.77267757981702	8015.34162330031	0	0
SRGAP2	0.974226998083411	9.68942974727834	6552.61830828698	0	0
CYTL1	0.972739700910375	9.64401692343993	5891.84210934273	0	0
IL17RA	0.963369034845994	9.63883941151837	5708.63327911908	0	0
SPATA13	0.957856005188463	9.65784591316366	5874.37043119103	0	0
PHACTR1	0.956782319702933	9.67665377449523	6117.32275939434	0	0
TNFRSF1B	0.956060491058859	9.69757725105522	6414.48231840096	0	0
CD33	0.955453560955758	9.63112885591834	5522.55386081671	0	0
RASGEF1B	0.952435022793009	9.65207667033201	5662.69971459007	0	0
LGMN	0.949117399337508	9.88664985403491	9611.41814099552	0	0
NR4A1	0.948943065101464	9.84293528439305	7150.08818853718	0	0
SMCO4	0.94864508049303	9.64391375015529	5581.82621147325	0	0
LCP2	0.94812811381778	9.69716459956833	6294.41943355734	0	0
TAL1	0.944912365339413	9.54108608091322	5864.83879405808	0	0
SNCA	0.944817082224448	9.65650048699133	5686.9552531989	0	0
RP11-597D13.8	0.9442203969027	9.53559145199681	6278.17910491523	0	0
CXCL16	0.942560890656261	9.93038173228329	10319.4951113197	0	0
OSTF1	0.942102557470599	9.74175479428619	6895.84207616853	0	0
IFI27	0.940737162167189	9.78572950508742	3110.59904971719	0	0
IER3	0.940091646567741	10.0225647315939	7097.46820015054	0	0
WAS	0.939732706522386	9.70082484944419	6228.73781119326	0	0
SLA	0.937617412920348	9.73885725295819	6779.32111837348	0	0
HLA-E	0.937067291564128	10.246565080237	17204.7961393458	0	0
RGS19	0.933935643381276	9.75404524565393	6963.76854763297	0	0
PARVG	0.933858963272407	9.67559578126742	5792.53888827354	0	0
NCF1	0.931743146424365	9.66728745087108	5655.28475509636	0	0
CNPY3	0.931213346580592	9.86961845852577	8909.9964612753	0	0
TLR3	0.931137323774673	9.55983774617548	5071.00100064711	0	0
SERPINB1	0.929201988215019	9.80601315082216	7746.04795825035	0	0
MAFB	0.929056447527612	9.99848950678997	11348.7075011807	0	0
CLEC7A	0.926448750688799	9.77585547363745	7194.79886349152	0	0
LILRA2	0.924886444678185	9.5983588686832	4895.6668635174	0	0
SH3TC1	0.922329847936362	9.59031937482684	4836.00371854907	0	0
RCSD1	0.921290219739809	9.64160911038783	5217.19908205791	0	0
GNLY	0.920629889798918	9.56561596115268	4131.34463448112	0	0
MS4A4A	0.919985792428097	9.87108876727562	8706.00868688731	0	0
TNFAIP8L2	0.915198686620091	9.61439977619748	4888.75852887358	0	0
KCNMB1	0.914059319352375	9.60722225096791	4824.50435171374	0	0
LHFPL2	0.912333986720234	9.70806985885669	5945.7723583816	0	0
OSM	0.910321028922464	9.67916019401586	4020.36740700059	0	0
ADRB2	0.910006895381421	9.57279978826301	4709.23780825955	0	0
LINC01480	0.90994324814389	9.55466617255622	4920.65346188197	0	0
CTSH	0.90974086809432	9.85828749429668	8276.61294914583	0	0
STXBP2	0.908577399888564	9.65044936600565	5160.44970124173	0	0
RHOG	0.90630215768936	9.8999834038946	8934.96597785011	0	0
CYTH4	0.905721236314588	9.63054389616186	4919.65052326626	0	0
FGD4	0.903090011893581	9.64710918730108	5057.40670127254	0	0
RNASE6	0.902206746900238	9.83657548639155	7766.56241525668	0	0
S100A11	0.901050907567033	10.3847950440729	19124.9078803274	0	0
ARHGAP22	0.900304130636357	9.59339977458224	4602.18940446325	0	0
IL10RA	0.899517344993424	9.66428759552986	5208.50503028196	0	0
ACY3	0.898056963255462	9.53211727499198	5964.15784531074	0	0
DLEU7	0.897910648879248	9.57529170043565	4567.41636100068	0	0
LILRB1	0.896757222390341	9.63534104423873	4861.71213012957	0	0
SLC16A3	0.895145737730058	9.8762123153521	8293.39808304654	0	0
CD4	0.894703408516717	9.72244635747434	5898.20368834845	0	0
FMNL1	0.894288225976009	9.63167159555062	4798.28711439886	0	0
SKIL	0.894233606617611	9.78282805969143	6772.92032207648	0	0
SKAP2	0.891297018295759	9.77746395390828	6644.20460507777	0	0
MLXIPL	0.8910960399741	9.55210949608276	4762.71579298528	0	0
NPC2	0.890437986160264	10.4040776833191	19118.0526987115	0	0
SGK1	0.887415081060794	10.0978071358581	12176.2237225416	0	0
TGFBR2	0.881266205452708	9.64595925064076	4787.7723245481	0	0
IFI30	0.880074882186916	9.7075409010911	5444.28598431528	0	0
AP001055.6	0.875445435972043	9.57391833926649	4332.22047495297	0	0
RB1	0.872561577142396	9.85421788269538	7501.2367547395	0	0
FCGR2A	0.868568487455872	9.9077288991532	8278.11672029218	0	0
TLR7	0.868048551788457	9.59188239028569	4253.62136836256	0	0
RAB20	0.861174368555431	9.70619004075541	5230.13432103279	0	0
BMP2K	0.860071091862394	9.70058768056793	5147.46753282829	0	0
NR4A3	0.857731718241618	9.66439984934548	4145.0425626763	0	0
STX11	0.857487250550994	9.60730861025734	4210.48713608834	0	0
TNFSF10	0.857077248578678	9.62414995780944	4320.72115521616	0	0
FGL2	0.854906631673856	9.73465852644108	5504.88757174801	0	0
TLR1	0.854054100522218	9.61200886166128	4202.7427817691	0	0
SLC7A7	0.853414930116762	9.70681344614688	5137.22258376922	0	0
PALD1	0.852652768258509	9.62604261562927	4288.05231997784	0	0
RPS6KA1	0.847436684476125	9.61290985833695	4139.34886936126	0	0
TMIGD2	0.847177976985847	9.53201450279275	5254.1873208664	0	0
GPR183	0.846111599937039	9.88342521239423	5420.77414318893	0	0
PTGER4	0.842683524966403	9.68157764452065	4712.91820851339	0	0
C1orf162	0.842048723512283	9.87265326947973	7217.9315319623	0	0
ALOX5	0.84204677079606	9.64155653098895	4304.25789879618	0	0
RILPL2	0.841628942471739	9.70059440212698	4914.10720130771	0	0
TMEM173	0.841388609877101	9.64464115150479	4324.84611364949	0	0
AOAH	0.841023293986544	9.64088936104507	4287.19380781618	0	0
KCTD12	0.84096302551297	9.87847744807991	7283.83355022778	0	0
DNASE2	0.840636919656815	9.8345597443204	6642.29515591635	0	0
MARCH1	0.840610764393368	9.75301571719726	5540.6495970409	0	0
SCAMP2	0.840381345579825	9.79943428150731	6150.41279422065	0	0
MMD	0.840178982694159	9.68460467915413	4716.09509669198	0	0
TRIM38	0.839130463515679	9.63680857277545	4231.33186092154	0	0
RASSF4	0.838858149671147	9.82118145870221	6424.95585639158	0	0
NR4A2	0.838503518077667	9.8668104706173	4921.93497966633	0	0
SIPA1	0.837991541467549	9.62044239576906	4091.5215809617	0	0
C10orf11	0.837696513856547	9.62283408433037	4105.54309201777	0	0
FCGRT	0.834982062239337	10.1051385720725	10805.3013806687	0	0
GLRX	0.832123208563797	9.87738526726881	7104.4781907005	0	0
GSN	0.830488395877126	9.96700506923981	8415.17675274926	0	0
HHEX	0.828340127711812	9.59940716012596	3875.23629456442	0	0
FUOM	0.826700102059234	9.63838286942572	4111.90423852325	0	0
B4GALT1	0.825440894016346	9.63934727024928	4106.62300807636	0	0
HLA-DQA1	0.820802759829347	10.003944538323	5104.10987547982	0	0
IL13RA1	0.819945758070129	9.72517211187467	4923.38422632605	0	0
PDGFB	0.819227858655677	9.56693283976326	3797.36012439582	0	0
IL1A	0.818545906730893	9.5508921554405	3920.85562046846	0	0
TMEM176B	0.817859473269895	9.97462366960882	8257.1997106073	0	0
HMOX1	0.812293770326488	9.98678642342629	7437.87957513996	0	0
GPX1	0.81219399277982	10.3903161952977	13551.7491287939	0	0
RP11-386I14.4	0.811750415412563	9.61699248230194	3801.78641278895	0	0
GIMAP1	0.809577258066374	9.61045836130812	3742.40356253985	0	0
OTUD1	0.808528129898788	9.72085746598717	4282.23626655692	0	0
NCF4	0.806589369677669	9.65713237075997	4060.39536505702	0	0
CLEC9A	0.806275344310996	9.53701558391954	4367.02160825847	0	0
ARHGAP45	0.802994492601655	9.60301575629165	3642.35265734654	0	0
GAL3ST4	0.802552474457902	9.69198992861959	4350.61775125223	0	0
ARHGAP4	0.802285728505938	9.62454639470608	3756.57920074028	0	0
MSLN	0.80222123844317	9.52918885847054	4945.58865801537	0	0
GPR84	0.801109599637377	9.58738810811994	3579.44103819874	0	0
PRKCD	0.801084147124876	9.59374858530366	3591.69614047676	0	0
NUDT14	0.800542564691599	9.658803179646	4010.59846565271	0	0
RIN2	0.798721108802983	9.65536914006641	3961.08314470264	0	0
DEF6	0.798606808382442	9.59649697894193	3576.14673945633	0	0
RP11-160E2.6	0.79796313993618	9.63432476099929	3537.10768965204	0	0
EPSTI1	0.79718485032696	9.68208277045731	4190.97845565635	0	0
CH17-373J23.1	0.796994881373509	9.60955341272572	3498.39279492662	0	0
EGR3	0.795530966937756	9.63962222927705	3798.42390621593	0	0
SPINT2	0.795403027174451	9.70832547430564	4434.87920198875	0	0
TNFSF9	0.793885280964054	9.5451398896514	3849.65548487274	0	0
MOB1A	0.793378916015471	9.83118215538988	5824.68863111813	0	0
SLC31A2	0.792772955275537	9.66836065373577	4013.27346017315	0	0
BTK	0.790848299089475	9.60152770570635	3520.55299375414	0	0
NAGK	0.790805282369276	9.82894818006676	5756.70373974525	0	0
LIMD2	0.789020176693601	9.67344223599037	4019.17304542598	0	0
TMC6	0.785270174456294	9.59696671007206	3452.27690620105	0	0
AP1B1	0.784812742697303	9.74379343248766	4682.12571906744	0	0
ENG	0.783509286673829	9.66884722843665	3918.34380628653	0	0
PIK3AP1	0.783083129001911	9.60532914857141	3463.27426366278	0	0
MFSD1	0.782466123248508	9.86102673312587	6020.40955429734	0	0
DHRS7	0.78108722518509	9.96469843641162	7345.01632465345	0	0
P2RY11	0.781015835216531	9.58438814205373	3389.79523060643	0	0
CMTM7	0.779891421315653	9.64845086983448	3709.05957291134	0	0
UBA7	0.779627592939099	9.5772076997884	3381.46029933649	0	0
CCL2	0.778587223606365	9.8096208411395	2572.20872515817	0	0
STOM	0.777773569349518	9.74087896831271	4561.90723651895	0	0
LINC01235	0.777761564281938	9.53074386976596	4411.47182175011	0	0
BST2	0.77711694907799	10.0301802209636	8167.86465812053	0	0
LIMS1	0.776655304480289	9.9608467671413	7204.32160683234	0	0
TMEM52B	0.77540851782932	9.55860823091938	3452.41733550427	0	0
PTCRA	0.774944555711683	9.53412809007502	4180.46422694211	0	0
MX1	0.77401183310902	9.70811002460529	4182.08394106757	0	0
CFD	0.773947063790691	9.73726294031487	3982.55717681172	0	0
MEF2A	0.773397960069568	9.79117493023405	5054.13472159176	0	0
PRAM1	0.773358919984496	9.56057282509799	3412.28659657347	0	0
DUSP2	0.771930754803209	9.7032181191791	2865.03847523342	0	0
MERTK	0.767923590691352	9.65213313309451	3617.56860382896	0	0
SIGLEC9	0.764439364692057	9.59442649619216	3254.53461752064	0	0
NABP1	0.763935911886276	9.65662040824663	3612.8979667309	0	0
PLAUR	0.762019599934953	9.90997800729616	5470.58897168118	0	0
CPM	0.76195773869485	9.74129038675013	4370.28525164804	0	0
CEBPB	0.761618257674674	10.0340411876968	7874.7202956472	0	0
ANXA11	0.760853279816549	9.699437339433	3950.87871825426	0	0
MAP3K8	0.759595182124675	9.69331731383809	3881.07669123427	0	0
IFITM2	0.757584125211956	9.80920680560688	5031.94800488827	0	0
EVL	0.753136674839407	9.82103283037583	5098.26431723528	0	0
ZFHX3	0.752272474512206	9.703314735596	3891.7175750407	0	0
FGD2	0.75014780833745	9.57977615527857	3114.27462607974	0	0
SELL	0.74813797949447	9.56161688511085	3172.99751773793	0	0
NLRP3	0.745843258489502	9.60643463017045	3128.33639885685	0	0
RASAL3	0.744698115578843	9.56428575988829	3121.84366178391	0	0
GRN	0.741702497357778	10.1168056743341	8535.72290021391	0	0
RASSF5	0.741558507704101	9.59311570152976	3049.35185349562	0	0
SP100	0.74145216364567	9.75826782523576	4287.73063974975	0	0
CCRL2	0.737925856305652	9.57442375470877	3017.07431490727	0	0
PLCB2	0.73728352637381	9.58460542901973	3001.77532785291	0	0
LILRA4	0.734732264937802	9.53719022861781	3577.58223430881	0	0
VAV1	0.734269971368943	9.57717247169286	2980.19332648716	0	0
SQRDL	0.733270899828084	9.65889554113175	3328.40833281905	0	0
CASP1	0.731171615873708	9.70387154882037	3667.8008443908	0	0
IL4I1	0.730692700616248	9.58485496098738	2929.78161838092	0	0
IL16	0.729651328439642	9.57672620925463	2941.62060995562	0	0
ICAM1	0.729292922510996	9.64714833954394	3207.81005523188	0	0
PLA2G15	0.728520332319375	9.62077481737901	3041.7355133854	0	0
SASH3	0.724121917496797	9.58233003749506	2889.8609565439	0	0
RP11-489O18.1	0.724116846970715	9.53148439642231	3783.90654211698	0	0
YWHAH	0.724013684769858	10.1630233798963	8715.03617506247	0	0
DOCK4	0.722861217144213	9.70593610700039	3597.02455661014	0	0
ARRB2	0.722710484771046	9.84898330753417	4953.9690500334	0	0
LCP1	0.721435330755288	9.69167720118529	3464.75871353432	0	0
NAIP	0.720874380592109	9.65479654419566	3181.50005328385	0	0
P2RX4	0.720550673302897	9.63572512827745	3054.78996078634	0	0
MTUS1	0.720354553244953	9.62289047913433	2980.91326070211	0	0
IFIT3	0.720323701699273	9.65742270419592	2936.33368292383	0	0
