genes	logFC	logCPM	LR	PValue	FDR
COL25A1	0.345059077091471	9.51761729877446	769.3418910575	2.49947444577248e-169	2.30420663259137e-168
CAPRIN2	0.34498290374234	9.55995687609996	416.288264249793	1.56804273000943e-92	9.27369252241571e-92
GNA11	0.344954575833984	9.57268249964456	405.729208078599	3.11730954304425e-90	1.80280768678154e-89
GTF2H5	0.344786619908937	9.83541226057701	667.332994686542	3.79840963790518e-147	3.15310892903145e-146
NME7	0.344330558273744	9.59006600525517	402.297242992077	1.74123451248139e-89	1.00144951039497e-88
HS2ST1	0.344324397925977	9.61262385620043	411.140087263106	2.06994871555989e-91	1.21371763977644e-90
TAF9	0.344265926296791	9.75277471327156	554.80262157385	1.13561982902233e-122	8.21720100854366e-122
KYAT3	0.344149287600685	9.59244852851339	402.315807431434	1.72510716416296e-89	9.92461652008882e-89
LURAP1L	0.344081946951613	9.51661258725753	804.385162951925	6.00690823650523e-177	5.73473375075304e-176
DES	0.343877627442833	9.51820388110125	743.960891704193	8.25141039381672e-164	7.44427243165792e-163
ANKS3	0.343818303177314	9.58335211311867	400.591762686781	4.09369601673541e-89	2.34695778567777e-88
FMN2	0.34374013560657	9.54570246757397	442.994737614434	2.41368649443005e-98	1.4818079041586e-97
VAMP4	0.343683585662458	9.58257344748381	400.300468975205	4.73725098551559e-89	2.71513016345693e-88
AFAP1	0.343514399035596	9.55240914173384	425.086382820991	1.90699936106954e-94	1.14523822446318e-93
P3H3	0.34341203103783	9.51831296407756	738.430735100094	1.31523169040609e-162	1.17482981958506e-161
ACADVL	0.34328790681811	9.82136156088123	641.802468479102	1.35497112464596e-141	1.08616586760796e-140
RAD23A	0.343199557223498	9.94935365875433	828.671941803885	3.15065183978782e-182	3.0804993948822e-181
TSPAN6	0.342882999724129	9.61233385067941	407.407831562996	1.34393813653568e-90	7.80868973476588e-90
TRIM16L	0.34272929151725	9.53731297135479	475.568978633241	1.967583860188e-105	1.26876557690095e-104
AASS	0.342602358623157	9.57121573719452	400.764054008971	3.75500130486687e-89	2.15340265527297e-88
DAD1	0.342430039375769	10.116625391064	1100.35601099222	2.76380760276721e-241	3.45876754727135e-240
OSER1-AS1	0.342395502234941	9.56219791165449	407.301451179985	1.41754194141552e-90	8.23393984583416e-90
