genes	logFC	logCPM	LR	PValue	FDR
STMN2	2.65630301744821	9.58853269861867	29295.4914044252	0	0
NNAT	2.3828781774862	9.63517521631413	23392.3989253308	0	0
DLL3	2.08197612497858	9.63665157526153	14811.4848617604	0	0
RP11-620J15.3	2.05822278475778	9.66662965803145	16190.7632414263	0	0
OLIG2	2.05495934306961	9.72010977366216	24478.8585412068	0	0
MARCH9	2.04524291230083	9.63571962969481	16991.0531627399	0	0
CDKN2A	2.02065491666927	9.63594530191801	18966.8806549646	0	0
SMOC1	1.99724388724391	9.57593644701603	16429.9480147438	0	0
STMN4	1.98198823609098	9.64617554718281	17067.5394200901	0	0
HES6	1.97594635221494	9.7568156754425	22881.5877934494	0	0
TMSB15A	1.9688372442233	9.5842405501341	15985.5299543192	0	0
KLRC2	1.96498510980047	9.55211288201098	16151.9410191396	0	0
SCG3	1.9376369864462	9.72402915333084	21551.0800045466	0	0
FGF12	1.88619283644875	9.56692749103521	14259.89626582	0	0
ELAVL4	1.86208105006584	9.59201976829619	14111.7841773935	0	0
CTD-2339F6.1	1.85461394265851	9.54152417407419	11552.2889441482	0	0
UCHL1	1.84632636054709	9.82144927877335	24241.8886568482	0	0
LRRC4C	1.84357253790876	9.59193506554653	13772.336762588	0	0
RBP1	1.84344711288345	9.8296665561003	24602.296925605	0	0
SYT1	1.83185312385342	9.5401239181901	14490.8782312624	0	0
APOD	1.82902999993352	9.66665506284786	11998.9241289019	0	0
DCX	1.82116525640522	9.59299459348043	13393.8479827214	0	0
ITM2A	1.81891356220422	9.57832836674481	10750.2493278276	0	0
PCSK1N	1.8141260435504	9.84483399667494	22839.4400793454	0	0
CYP27B1	1.78980528400361	9.53640286938262	11465.580268838	0	0
BEX1	1.77909407344707	9.79460053428934	20801.6850469947	0	0
CADM2	1.77180703163052	9.64802416028455	14200.2236297723	0	0
LINC00632	1.76689890151076	9.55408772700857	12366.6277467508	0	0
IGF2	1.7589432160835	9.53735655309338	11226.3366958927	0	0
GNG4	1.75450596701442	9.59787517559195	12346.0513267441	0	0
ENHO	1.75168723806454	9.61900948065625	12857.1869565095	0	0
ATCAY	1.75094832087954	9.56789768558517	11906.8902647652	0	0
CRMP1	1.72903634061985	9.64458983319149	13267.6509193767	0	0
TOX3	1.72853228644719	9.55609923506025	11675.890969581	0	0
SOX6	1.72281871486748	9.64160323561801	13053.0574761339	0	0
TAGLN3	1.7193741407603	9.57360321017077	11409.5321683165	0	0
ASCL1	1.71355356134556	9.64034760336402	12843.4140457636	0	0
TNR	1.71108450846911	9.59423417171721	11366.3725835783	0	0
TTC9B	1.70973382185699	9.57440022460874	11261.3190011696	0	0
DNER	1.70247717442846	9.73218693476999	16041.4331359244	0	0
CNTN1	1.67751617291314	9.58433310415032	10856.6936796863	0	0
NKX2-2	1.67165722777782	9.59031717371833	10855.182341283	0	0
PLPPR1	1.67062200205856	9.5868909014288	10765.9409465381	0	0
KIF5C	1.66469666383471	9.65077167610534	12301.8468848203	0	0
SHD	1.66352745773022	9.56453851596653	10484.2470924979	0	0
ATP23	1.650253914277	9.56469157535605	9812.58902738394	0	0
PFN2	1.6446753764171	9.77878307841557	16544.8437438958	0	0
BEX2	1.6399909870985	9.65002411098168	11844.5867234829	0	0
PLLP	1.63193268817906	9.58891405436555	10228.7632069804	0	0
TSFM	1.62721957569253	9.69322968908713	12440.8169694719	0	0
GSTA4	1.61281868723169	9.65168591828329	11427.5572981266	0	0
OLIG1	1.60276743785582	9.8149304272582	11401.9030366158	0	0
C11orf96	1.60088929057897	9.63439628248888	9995.98293962226	0	0
CD24	1.60069156912061	9.58419465087919	8888.70822238876	0	0
HMP19	1.58562831417841	9.5366201017475	10474.8345480449	0	0
SOX4	1.57566486361283	9.94074951354811	14517.2895638061	0	0
SERPINE2	1.57491755511382	9.76896097845057	14549.359719535	0	0
SOX11	1.57273974124071	9.691192987187	11920.9621857117	0	0
NEU4	1.57002634402308	9.57508523744707	9198.54996945021	0	0
DSEL	1.5680027992985	9.73952072649292	13390.6510097874	0	0
MYT1	1.55860251870681	9.54285704588325	9579.21848416655	0	0
TRAF4	1.55752129483207	9.69942231125136	11897.0451775737	0	0
MLLT11	1.55632348930534	9.76300741643593	13935.8172715943	0	0
TSPAN13	1.55074465752826	9.67042704628021	10918.9259701897	0	0
CDK4	1.54050730660465	9.88423436605341	17337.6259288262	0	0
TMEFF2	1.53929384658481	9.54555898755193	9155.27632498062	0	0
MAP2	1.52669183827702	9.78918942133835	14164.959742918	0	0
METTL1	1.52642583155548	9.60322704733972	8239.11309995125	0	0
PODXL2	1.523329459874	9.66118054135174	10215.7030564121	0	0
FXYD6	1.52129111474498	9.90326251254613	18030.3357923751	0	0
TCEAL2	1.51170428123542	9.62385576179782	9141.14234402725	0	0
BCAN	1.5065417650669	9.98666381234636	10226.8010919616	0	0
COL11A1	1.50388561911739	9.53574237776643	9308.40932240475	0	0
FAM89A	1.50165142564061	9.58442547863615	8351.56952548249	0	0
DBN1	1.49469200668274	9.63536720861195	9147.88741347093	0	0
DLX6-AS1	1.49460674941202	9.52814361290149	7163.27687512221	0	0
PAK3	1.49300747791908	9.54535790719177	8540.34945413133	0	0
LAPTM4B	1.4803306790969	9.74670944849934	11872.1729655823	0	0
CHD7	1.47632736093223	9.68866242631974	10179.4005998878	0	0
FERMT1	1.47560885337011	9.56050811507476	7395.15081216535	0	0
PDGFRA	1.47323144188696	9.67775209492299	5525.88633339641	0	0
GLCCI1	1.47153452060909	9.63282556906205	8761.21971214743	0	0
C8orf46	1.46969606922808	9.61116552136753	8313.17571159392	0	0
MARCKSL1	1.46757729801475	10.099735349162	23681.6513448047	0	0
FYN	1.46301498730858	9.74526615990026	11501.3559979552	0	0
CA10	1.46096637471433	9.53605792399229	8664.63301328424	0	0
SOX10	1.45699536972752	9.53670707722975	8556.16479888377	0	0
SNAP25	1.45444507434955	9.55933579955011	7721.41939528793	0	0
CTHRC1	1.45275206558442	9.54975719822501	7869.91748055151	0	0
NPPA	1.44742803994954	9.54645350784895	7450.27848475918	0	0
NFIB	1.44269034299313	9.79795257501537	12620.3449016718	0	0
ARPP21	1.43946097452982	9.54754892393553	7767.1157893302	0	0
DLX5	1.42606996065618	9.52679143278074	7334.63674569742	0	0
GALNT13	1.42546697415208	9.53843985529646	8008.16651683139	0	0
RAC3	1.41893280343056	9.60846887703081	7610.9565540581	0	0
SCD5	1.41282850687412	9.82607231537423	12798.4253498621	0	0
LSAMP	1.40892611735449	9.67604371821175	8817.44693329363	0	0
MEX3A	1.40344914788425	9.58336560551004	7120.7384186265	0	0
LIMA1	1.3959143382353	9.80660962974652	11899.1594714049	0	0
BAMBI	1.3944898650708	9.55569509258319	7045.67661363351	0	0
CENPV	1.3940694188182	9.62107354147745	7503.04925003745	0	0
KIF1A	1.39376879474038	9.5763764751902	6965.40703952119	0	0
PID1	1.39280047753373	9.58165019640575	6983.3611477731	0	0
HRASLS	1.3900920976602	9.55463798570843	7010.10502968966	0	0
COL9A1	1.38859252695905	9.52960373781883	8343.68595322085	0	0
SEZ6L	1.38279735386764	9.57990336578072	6856.45179839101	0	0
PEG10	1.3826541440014	9.60173989561352	6961.48636610639	0	0
TUBB2B	1.38255324735686	10.1544659552617	16624.013765092	0	0
MAPT	1.38185519255109	9.65441642827226	7968.73888220223	0	0
PHACTR3	1.3816016765501	9.54250313218139	7241.87690040553	0	0
TUSC3	1.37892460528547	9.52736907477212	8544.99476371156	0	0
OMG	1.37074671242587	9.5551116295369	6780.2682700686	0	0
TSPAN7	1.36575947184386	9.72963566509312	9391.09999172049	0	0
MIAT	1.36474469703826	9.56323881140017	6635.95160545713	0	0
CTXN1	1.36384100975846	9.60778298272474	6927.89411920056	0	0
KCND2	1.3611559375665	9.54720794833054	6835.2923225307	0	0
RIC3	1.35718717393741	9.62990445590237	7191.41372760802	0	0
ELAVL3	1.35341909104334	9.64435657944533	7399.50276413547	0	0
ATAT1	1.35320587981094	9.62177393394901	7009.1227141593	0	0
RP11-161M6.2	1.34372248474406	9.57081520896831	6336.40472573488	0	0
STMN1	1.3405168178214	10.0701772847236	18128.2048375033	0	0
GPR17	1.3384925231061	9.53188799617986	6589.87488936061	0	0
TSC22D1	1.33830266620137	9.89779226553451	13108.3495272853	0	0
ZNF704	1.33292368055746	9.58103904771442	6303.56224544714	0	0
SCRG1	1.3324040139646	9.90250870919519	9125.29070239389	0	0
C5orf38	1.32758786272877	9.52833219485614	7671.48682353704	0	0
KHDRBS3	1.32693921444055	9.70948916935316	8337.57756145179	0	0
SLC38A1	1.32434072663639	9.58145559077889	6212.57713572049	0	0
RPRM	1.32319266713414	9.53606851769111	6883.51678396442	0	0
GOLM1	1.32223321355398	9.69799117362695	8029.46096593777	0	0
NRXN1	1.3136072211014	9.64574999270883	6923.39097347294	0	0
MAGEH1	1.31135874461817	9.6450234898531	6883.33659110703	0	0
NSG1	1.30875092231029	9.5716275224997	5705.31045391929	0	0
TUBB4A	1.3060703306044	9.56542296974589	5989.91098002096	0	0
MYO10	1.30558183801388	9.6977433982139	7788.5478277864	0	0
TSPAN31	1.30501266962566	9.6993397477209	7563.51639713562	0	0
LAMA4	1.30218698883265	9.57174475368233	5943.00876514254	0	0
ACOT7	1.300196114972	9.59315126049573	6041.03484837182	0	0
C1QL1	1.29578075379752	9.62780068334958	5215.27714101822	0	0
RUNDC3A	1.29421212054387	9.54257445628703	6232.686065625	0	0
THY1	1.29147491534604	9.69144298669196	7471.09813790197	0	0
RP11-231C18.1	1.28907549750124	9.53059089609227	6859.20984662221	0	0
KLHL23	1.28794349243443	9.58302995959745	5834.90615888465	0	0
ARC	1.28503818606761	9.72296100359586	6125.40507518177	0	0
GADD45G	1.28303126252515	9.68574745882737	6419.15313375596	0	0
NDN	1.27707248280012	9.56303311644398	5699.28374880308	0	0
NKD1	1.27588575149705	9.54300770159859	6018.88330451416	0	0
RAB33A	1.26815414539277	9.55272692719544	5707.73504035635	0	0
LUZP2	1.26646471801241	9.55264027147607	5691.80971901191	0	0
TMEM100	1.26260343030553	9.59137125618165	5631.13594504927	0	0
GRID2	1.2587553625234	9.55278672024203	5611.2324129304	0	0
GPM6A	1.25257190586322	9.96311269924273	12734.5606134819	0	0
THSD7A	1.25017406595784	9.58328759041044	5450.74588875671	0	0
AJAP1	1.24779847564525	9.52101908599867	8014.56911041749	0	0
LINC00643	1.24636595000023	9.52225414066789	7647.29075730307	0	0
WASF1	1.24414224846346	9.55282109882193	5464.12471953609	0	0
SOX2	1.24085772051417	10.0164453576829	12393.0362991848	0	0
GPC2	1.2408151614302	9.56346956351365	5335.3863732592	0	0
LINC00511	1.23535152905883	9.59606387029018	5393.55888484848	0	0
NTRK2	1.23513346234779	9.72383235472444	4814.29894407814	0	0
RGMB	1.23306617745807	9.57380333285249	5248.18542679987	0	0
SOX8	1.22950221997054	9.62792988696691	5687.58153151137	0	0
PHGDH	1.22769411684184	9.66593639014939	6219.57122612406	0	0
GNAI1	1.22685814650095	9.56507377466212	5194.02594722512	0	0
CSPG5	1.22480082540079	9.67348128926225	6304.87001540978	0	0
NOVA1	1.22298491582357	10.0256286607695	11078.1507258816	0	0
HIST1H4C	1.22257097215893	9.88381854989486	10142.1976195396	0	0
PPP1R9A	1.22239719526534	9.55018976516993	5292.30470604409	0	0
SEMA5A	1.22183225989766	9.65015445858003	5912.48437099201	0	0
GRIA2	1.22136148704503	9.66310778210125	6101.50899419119	0	0
FAM181B	1.21684754073798	9.70739048602371	6767.93204433676	0	0
BAALC	1.21453960160156	9.89054871120232	10262.3010584622	0	0
MMP16	1.21450548183782	9.60307628514414	5249.15581080285	0	0
MEG3	1.21192311301811	9.75103588521246	5389.4163875649	0	0
C2orf82	1.21088294899865	9.52903521717392	6135.98989170557	0	0
PHYHIPL	1.20675982704932	9.63132260236554	5490.22238875685	0	0
CSNK1E	1.2067445763276	9.71107643641989	6699.4523249872	0	0
LINC00844	1.20515746872934	9.5920907181803	5065.65076780247	0	0
TCEAL5	1.20474275542772	9.57244069954619	4976.16796670527	0	0
RAB3IP	1.19960093655371	9.66806502636901	5925.58008037783	0	0
NCAM1	1.19799491379576	9.74180638157426	7109.44706135641	0	0
CMTM5	1.1966832203637	9.55718459599181	4955.5194927832	0	0
CENPF	1.19667472353613	9.63991087371459	3516.38210232499	0	0
DPF1	1.19580166382868	9.58176827648895	4917.08580411176	0	0
FSD1	1.19275923490336	9.57141383488087	4863.94150039784	0	0
CELF4	1.19244614816332	9.52820325792569	6008.7150004885	0	0
RNF165	1.19167171393609	9.53901820603525	5297.2783467941	0	0
DNM3	1.19135503552425	9.55063156062578	4987.13506759577	0	0
NKAIN4	1.19100664452179	9.63046189741082	4293.5983272389	0	0
RBFOX2	1.18907965688734	9.60578927406985	5025.42046620065	0	0
PHLDA1	1.18864573256883	9.88443874799707	9632.83669819203	0	0
LINC00839	1.18600147610913	9.52607148127736	6177.3253013281	0	0
EPN2	1.18265326120648	9.69887446510734	6198.25763297342	0	0
PLEKHB1	1.18156266267197	9.66020873784622	5609.21238498433	0	0
LINC00461	1.18128879352091	9.73096925101657	6698.9912950234	0	0
CCND1	1.17557896957166	9.78422806521809	7529.73971876202	0	0
SIX1	1.17451968025603	9.53903841948761	5127.45776044963	0	0
LDOC1	1.17325533821418	9.54449446488746	4942.98564679525	0	0
DUSP26	1.1728986307776	9.53321726169794	5397.43490022491	0	0
ATP1A3	1.17246652686678	9.5422797347879	4996.85039648719	0	0
ASRGL1	1.17039497433794	9.6220392670928	5010.13999713741	0	0
KANK1	1.17032092425777	9.60600809176243	4847.62751949053	0	0
NRXN2	1.16948403415027	9.58690749220674	4698.52366371531	0	0
SMIM18	1.16836830166136	9.52722537591564	5838.94191776053	0	0
TM4SF1	1.16748860289772	9.60082051898229	4550.61092770175	0	0
NT5DC2	1.1638276114653	9.61996472712731	4923.5340614094	0	0
LHX2	1.16353570324189	9.57788333931007	4607.67466950257	0	0
SLAIN1	1.16340966893764	9.6141807795488	4859.83226765586	0	0
LMO1	1.16315669414426	9.57368001654779	4596.25187260872	0	0
CALCRL	1.16140483354338	9.55787471830618	4626.93131115916	0	0
GDAP1L1	1.16113094680592	9.54534826492448	4808.9568668151	0	0
XKR4	1.16066103292305	9.53008518814254	5489.89470737248	0	0
THRA	1.15854538422133	9.6470682462232	5188.70543998858	0	0
C16orf45	1.15686216038492	9.66591994721973	5418.72115407551	0	0
HMGB3	1.15207120707005	9.66499655819639	5354.60842329564	0	0
MCM7	1.15198168238841	9.67093698605001	5434.14413923491	0	0
SNTG1	1.15087356669947	9.61915878208404	4790.4699485318	0	0
UBE2S	1.15026887498344	9.78249476221925	7127.77284865048	0	0
PAFAH1B3	1.14675721265025	9.76020935348662	6713.35528654305	0	0
SQLE	1.14498998760056	9.64189283045713	4987.1666819004	0	0
NT5C3B	1.14365261670232	9.69300703018767	5649.93517472755	0	0
UBE2T	1.1378494065272	9.59994906557025	4376.86094489026	0	0
UGT8	1.13783809308286	9.54855652082306	4532.70274933198	0	0
C2orf40	1.13620655461183	9.52412875002063	5854.63810251121	0	0
JPH4	1.13606707421824	9.54335349239611	4628.59456997758	0	0
ZNF462	1.13556862965065	9.62113615377776	4665.66040369103	0	0
TUBB2A	1.13411428784047	9.88626976318097	8661.66189841143	0	0
BASP1	1.1324924850079	9.87642715351968	8458.43839861614	0	0
FAM171B	1.1264041378007	9.57322567167388	4274.35951147104	0	0
CA8	1.12264302459206	9.53375396211117	4867.05028464457	0	0
UBE2C	1.12178620903786	9.61555197855592	2780.34983970572	0	0
SCN3A	1.12131245841084	9.55809697502658	4274.84977268644	0	0
MAGI1	1.12016031040661	9.60478028673717	4376.48993642646	0	0
RPAIN	1.12011404083682	9.82075266696537	7311.73019462139	0	0
TRIO	1.11877834323126	9.69709966063687	5425.50052003858	0	0
DMRT2	1.117089474995	9.52171708530289	6021.18131392153	0	0
PLPP4	1.11615634937254	9.53538208749558	4724.642394667	0	0
HIP1R	1.11528876991052	9.56148079591389	4202.74783981628	0	0
SIRT2	1.11473035625672	9.76034160916323	6287.64589961225	0	0
LEF1	1.11243920246413	9.52982256217912	5014.53648781864	0	0
IGSF21	1.11059577973867	9.63291885147896	4552.88187361279	0	0
GAD1	1.10992691707343	9.55247326301918	4232.64656284628	0	0
FHL1	1.10955273247358	9.78804041425777	6639.58564635784	0	0
ACAP3	1.10947015965778	9.62905560370332	4502.38330576822	0	0
WSCD1	1.10708314387372	9.63706734195307	4563.85095882423	0	0
BCL7A	1.10588692370221	9.56676167270581	4105.45186452916	0	0
KDM1A	1.10374370113292	9.60985149728519	4272.29565934964	0	0
BEND5	1.10346907847335	9.57201405043931	4080.48609751753	0	0
RPL39L	1.10336008414889	9.56840917024824	4081.62831461562	0	0
CNTFR	1.10194444323405	9.57369239843776	4068.62338413661	0	0
MDFI	1.09850813540817	9.58137007041275	4055.56263960146	0	0
PPP1R14B	1.09628162021491	9.85287880478047	7460.74097047877	0	0
VIPR2	1.09435445992673	9.53496580952983	4541.96910003258	0	0
AVIL	1.09395597232143	9.54807567451008	4161.03656224077	0	0
AGAP1	1.09254558671464	9.58787407497897	4031.34785387684	0	0
BEX5	1.09227498561217	9.56272885533468	4005.64714414555	0	0
AC004158.3	1.09193271450182	9.56132357242547	4009.29711185948	0	0
MAP1A	1.08889778013166	9.64851798454527	4515.85740215982	0	0
DYNC1I1	1.08605207078876	9.52549116536291	5131.89998666879	0	0
RNF157	1.08440236894513	9.60215272791493	4046.84317217994	0	0
ENAH	1.08195766687007	9.68199928260936	4835.66360136085	0	0
NAP1L3	1.08100863152431	9.54804193896491	4053.28448400359	0	0
MYH10	1.08033948048882	9.5963295057471	3975.0201147475	0	0
CCDC167	1.07954768436915	9.75390966835379	5748.23104524444	0	0
GGH	1.07944416063289	9.6646025726516	4605.08713204009	0	0
TCEAL7	1.07889235652675	9.63334324088263	4265.57679089016	0	0
SLC25A4	1.07850705891758	9.77161531442047	5982.56795969876	0	0
RP5-1177M21.1	1.07849273050516	9.52066333111754	5754.14872525467	0	0
CMTM8	1.07575712721819	9.52726296166592	4854.80799923216	0	0
ADGRL3	1.07553688970461	9.60006164235956	3958.41009029695	0	0
INSM1	1.07358225920345	9.5601850864901	3783.2184165052	0	0
KCNQ1OT1	1.070368537097	9.72576292034864	4371.16876383343	0	0
SOX3	1.06785170467816	9.52958957874282	4597.92463193568	0	0
BIRC5	1.06540943958796	9.60759334641831	2813.15958529359	0	0
EPHB1	1.06435494895001	9.54581402437266	3955.41459399756	0	0
TMEM98	1.06342859697339	9.57031859373472	3756.53833837298	0	0
CCDC28B	1.06186527209184	9.6222710019043	4013.53408050154	0	0
SERP2	1.06153238479479	9.55752783351572	3787.51897356074	0	0
PPP1R14C	1.06014496842696	9.54400737284186	3957.38212428669	0	0
BEX3	1.06000064523965	10.0887563082386	10746.7492176255	0	0
HEY2	1.05823146215525	9.53433829519422	4246.35888843067	0	0
SLC44A1	1.05772749067425	9.74097316618936	5314.70219852183	0	0
H1FX	1.05626399168503	9.81981816964923	6367.4047866097	0	0
SEPT3	1.05565905278129	9.54254296000684	3953.62383907272	0	0
NAV1	1.05386805118424	9.63973278380472	4103.96520455925	0	0
APBB2	1.05363979125614	9.58640395539277	3709.22042035319	0	0
GNG2	1.0532684923299	9.6347933380697	4051.79919301809	0	0
CFAP20	1.05302122815925	9.67470362120243	4461.90957608448	0	0
NPY	1.048509901574	9.52934472386191	3973.88412947664	0	0
PGRMC1	1.04697412233699	9.80747105790594	6068.30122254812	0	0
SPATS2	1.04576521114862	9.61873002889561	3847.82331358839	0	0
PLEKHH2	1.04228669882926	9.5545395709984	3661.06094106971	0	0
BCHE	1.03998488051969	9.65429179834359	4123.27451801801	0	0
ANKS1B	1.03869295158961	9.54487339247034	3766.10079053945	0	0
ODC1	1.03762610514253	9.82024711010719	6116.63176158878	0	0
CHGB	1.03756019459648	9.53121555578163	4219.87191299502	0	0
OLFM1	1.03738029336999	9.60718333753891	3642.76398470209	0	0
POLR2F	1.03726795811516	9.90967937680578	7380.11734202487	0	0
EMP2	1.03694612781832	9.57902681583254	3557.40515396559	0	0
CELF5	1.03679129528852	9.5405628121565	3849.05864897522	0	0
ETV1	1.0352954076689	9.75734502198323	5262.59762819493	0	0
KLHL7	1.03495120134023	9.64436152349747	3981.56375875222	0	0
HDAC2	1.02951224329773	9.78364371463238	5527.37435597241	0	0
MKI67	1.02932149096495	9.58159320360802	2729.84807813824	0	0
TYMS	1.02665203878609	9.6559920833961	3671.32564113665	0	0
ZNF37A	1.02603578440878	9.59934412752471	3555.11276318292	0	0
PCDH7	1.02561633823384	9.53589556331441	3904.22586034984	0	0
LRP6	1.02551750788121	9.56938272246492	3465.23255961696	0	0
PTOV1	1.02401909162784	9.7747942779572	5348.16322710401	0	0
TUBA1A	1.02217470290287	10.480790324774	17295.5817990459	0	0
APBB1	1.0204677486393	9.58462681162021	3446.49945864308	0	0
CXADR	1.02044235600554	9.70330081745063	4460.04440199802	0	0
CASK	1.01898386000254	9.59846071157891	3495.56144329039	0	0
ZNF711	1.01856900965873	9.57304233930831	3411.74340719943	0	0
REC8	1.01842213139562	9.55189124222454	3504.72043903272	0	0
CLIP3	1.01555369222995	9.60022461625075	3478.85276595858	0	0
PTPRD	1.01446861999035	9.56799900818523	3384.59683128204	0	0
PTPRT	1.01440150865685	9.52418543615956	4545.5713110922	0	0
DPYSL4	1.01251212903078	9.5555813525147	3425.50455682396	0	0
VAX2	1.01197477073211	9.53252502714927	3931.20886827792	0	0
PSD3	1.01124849420594	9.62300294961639	3598.75852101862	0	0
CKB	1.0108014833633	10.2383464548488	11007.0532395623	0	0
SBK1	1.00952639449258	9.538595141039	3684.62666756365	0	0
DPP10	1.00945227257037	9.51966153360788	5139.70490527561	0	0
BZW2	1.00871629831593	9.65186842709108	3824.08241348402	0	0
SLC22A17	1.00788999502953	9.66746289384841	3965.4279045556	0	0
SYT11	1.00745910933161	9.77126202738323	5108.96610534306	0	0
MTSS1	1.00306821534368	9.6670241596702	3918.15326591874	0	0
RARRES2	1.00232692712859	9.65491266237268	3115.84898518186	0	0
C3orf70	1.00219569656239	9.60283015686855	3391.40251023306	0	0
GSTM3	1.00112888566613	9.71797656902358	4427.70076176168	0	0
ATL1	1.00089414566913	9.55786023675234	3323.32884485459	0	0
FBLN1	1.00019020036645	9.53698304775031	3659.9166107171	0	0
EEF1A2	0.999577428996256	9.63322585991513	3544.77042710615	0	0
TTC3	0.999217440348216	9.95593796099751	7407.02136178842	0	0
RP11-14N7.2	0.99824108283406	9.54945578370207	3382.29764497744	0	0
CDK5R1	0.996734921612084	9.54720704776417	3402.38826625971	0	0
SHC3	0.995015521443842	9.55501698327744	3301.01238976321	0	0
RUFY3	0.991277709569327	9.69158357100141	4054.23541546345	0	0
LBH	0.990662438312198	9.56120654484728	3231.03289688302	0	0
MAD2L1	0.990611909125851	9.60961802990483	3281.96805970716	0	0
GNAO1	0.989733311104697	9.55929661560623	3233.81991448467	0	0
LRRC61	0.9867697867333	9.53929201558718	3487.39118593597	0	0
APLP1	0.985301249760078	9.68430996640214	3927.01920638909	0	0
SLC35F1	0.985275649424405	9.60394237420971	3270.4081313303	0	0
SCN9A	0.984105720418995	9.52610671852258	4084.6953062402	0	0
PCBP4	0.983842105961858	9.62445913817597	3392.98724511104	0	0
KIZ	0.983443973085441	9.57598626422764	3157.24440052396	0	0
TOP2A	0.983431551655726	9.62572517690675	2002.39410913152	0	0
UBE2E3	0.983156678017376	9.80269214709042	5194.24457527905	0	0
LRRN3	0.9822644341697	9.60370777608361	3246.74304660587	0	0
MEIS3	0.981649256517062	9.56616576147676	3150.24490609548	0	0
GLRX5	0.980562336300609	9.70999959091263	4140.34104697497	0	0
SLITRK2	0.978580315818422	9.54827730205596	3253.39060154712	0	0
TNRC6C	0.977795860396714	9.60768914009925	3236.24289706387	0	0
PCDH17	0.976738296161356	9.68137138541415	3821.83285634845	0	0
GRIA4	0.976435636851477	9.5892508960062	3137.94045306899	0	0
PBK	0.976089076885312	9.58490819267301	2361.35744546991	0	0
PPFIBP1	0.975782319348948	9.58644553208249	3124.00401212693	0	0
SYP	0.975588132844368	9.56761126352486	3104.59364907922	0	0
SMC3	0.972978986359311	9.72283787987671	4198.59994853602	0	0
CCND2	0.972642161641929	9.83687017167375	5467.20558811667	0	0
CLASP2	0.97198962335843	9.62316459909718	3292.52740610888	0	0
HOXA7	0.971892935736918	9.5537804784566	3145.14639297364	0	0
DTD1	0.970020712417126	9.74203227199502	4369.26233632681	0	0
IRX2	0.969886048383681	9.51530482810787	5928.89651191216	0	0
PTN	0.969367797631414	10.3106563203608	5317.58445437395	0	0
SNX22	0.966758811565172	9.54142600590854	3285.5333674198	0	0
SMARCA4	0.965542240444255	9.73041963240281	4203.12815706109	0	0
FEZ1	0.964918734689851	9.83173431429211	5308.42380748033	0	0
BCYRN1	0.964578396684028	9.5562529980311	2854.5610753967	0	0
HPCA	0.96218764960887	9.5339475227898	3467.48896558314	0	0
FAIM2	0.961296676155874	9.57500025310194	3001.10543086159	0	0
PKIA	0.96126430958982	9.56165061725845	3021.80389144467	0	0
GABBR2	0.960682377800237	9.53020949529794	3620.96839133948	0	0
PRTFDC1	0.959404526031598	9.59463041684114	3037.51124532984	0	0
MAP1B	0.958590275545437	9.96366257189417	6050.58802627068	0	0
LINC01158	0.958192758150705	9.62760579953404	2621.1678510246	0	0
CTNND2	0.957953588021688	9.64929001438443	3381.21676719755	0	0
RAMP2	0.956933899218434	9.58482755775207	2986.87024605666	0	0
CDH13	0.955056202405371	9.54150946522765	3198.13073249305	0	0
CBX5	0.953263649183904	9.76955119222456	4483.67201827077	0	0
RIMS2	0.951520013651884	9.51797676418154	4831.36306104719	0	0
NLGN1	0.950910358551554	9.59745515416757	2989.78772427196	0	0
SATB1	0.950286376148231	9.59789753931812	2987.36155101453	0	0
CACNG4	0.950074176662114	9.55623191710841	2974.12280920696	0	0
USP11	0.948786581739799	9.70684723436169	3811.59098612379	0	0
CTTNBP2	0.947309701244476	9.59828477210314	2968.24740883399	0	0
EN1	0.946453250388571	9.54372400257681	3093.61226831305	0	0
APBA2	0.946178074499977	9.61346374303942	3039.0861237538	0	0
RALYL	0.944275107501081	9.52113485671795	4221.32078281864	0	0
FNDC4	0.943237213682791	9.60242426268394	2958.97201309526	0	0
VGF	0.942449839197277	9.59395439911506	1558.00118727752	0	0
PROM1	0.941958695340152	9.53373116536694	3320.28648622325	0	0
SERINC5	0.941414613833489	9.59104376182374	2898.87161663835	0	0
GRB14	0.941307099476123	9.52757109440584	3612.82390794166	0	0
TMEM163	0.941134977686739	9.57033285288594	2864.54393055992	0	0
RND2	0.940998786156509	9.62546908528888	3076.43163354264	0	0
POU3F3	0.940787486304161	9.63191760115594	3118.51108694679	0	0
S100A1	0.940576803994073	9.56571707133259	2629.90506182243	0	0
TPPP3	0.940409351298463	9.63531937925986	2272.03537598343	0	0
PSAT1	0.939693777912023	9.67062164249664	3409.44403079794	0	0
WNK3	0.939491628303261	9.56843560570143	2855.67127467509	0	0
PRKCZ	0.938018049096295	9.53527370667552	3237.33456822597	0	0
CCER2	0.937759632887036	9.53637141343331	3201.29563623139	0	0
RAB3A	0.936571706317448	9.55698969589885	2877.57835018154	0	0
TOP2B	0.936465731053734	9.66849273305372	3365.40349125912	0	0
TMEM35A	0.935729582430388	9.53647807404399	3183.24360657145	0	0
LINGO1	0.935075486377333	9.5707349621379	2823.7556068214	0	0
PSIP1	0.934788692450628	9.81327660934585	4739.74605503271	0	0
NCAM2	0.934353400453824	9.55281976462148	2893.81496356166	0	0
CCNB1IP1	0.93345991502536	9.63814266642068	3107.57646795594	0	0
CENPU	0.933402454856337	9.58151929250266	2819.37658245903	0	0
